OrderID,UnitPrice,Quantity,Discount,StandardCost,OrderDate,ProductName,CategoryID
10848,97,3,0,14.3,1/23/2008,Mishi Kobe Niku,6
10849,10,49,0,11.96,1/23/2008,Aniseed Syrup,2
10849,31.23,18,0.150000006,13.65,1/23/2008,Gumbär Gummibärchen,3
10850,14,20,0.150000006,20.2995,1/23/2008,NuNuCa Nuß-Nougat-Creme,3
10850,2.5,4,0.150000006,9.1,1/23/2008,Geitost,4
10850,15,30,0.150000006,15.1125,1/23/2008,Outback Lager,1
10851,19,5,0.050000001,6.5,1/26/2008,Chang,1
10851,14,10,0.050000001,20.2995,1/26/2008,NuNuCa Nuß-Nougat-Creme,3
10851,19.5,10,0.050000001,29.64,1/26/2008,Ravioli Angelo,5
10851,55,42,0.050000001,28.535,1/26/2008,Raclette Courdavault,4
10852,19,15,0,6.5,1/26/2008,Chang,1
10852,39,6,0,10.075,1/26/2008,Alice Mutton,6
10852,49.3,50,0,52.65,1/26/2008,Tarte au sucre,3
10853,62.5,10,0,24.7,1/27/2008,Carnarvon Tigers,8
10854,31,100,0.150000006,13.8775,1/27/2008,Ikura,8
10854,6,65,0.150000006,8.6125,1/27/2008,Konbu,8
10855,17.45,50,0,1.625,1/27/2008,Pavlova,3
10855,12.5,14,0,3.9,1/27/2008,Gorgonzola Telino,4
10855,38,24,0,6.175,1/27/2008,Gnocchi di nonna Alice,5
10855,21.05,15,0.150000006,7.8,1/27/2008,Louisiana Fiery Hot Pepper Sauce,2
10856,19,20,0,6.5,1/28/2008,Chang,1
10856,14,20,0,16.8285,1/28/2008,Singaporean Hokkien Fried Mee,5
10857,10,30,0,11.96,1/28/2008,Aniseed Syrup,2
10857,31.23,35,0.25,13.65,1/28/2008,Gumbär Gummibärchen,3
10857,123.79,10,0.25,29.9,1/28/2008,Thüringer Rostbratwurst,6
10858,30,5,0,12.35,1/29/2008,Uncle Bob's Organic Dried Pears,7
10858,43.9,10,0,20.15,1/29/2008,Schoggi Schokolade,3
10858,15,4,0,15.1125,1/29/2008,Outback Lager,1
10859,4.5,40,0.25,12.6425,1/29/2008,Guaraná Fantástica,1
10859,7.45,35,0.25,5.0375,1/29/2008,Tourtière,6
10859,33.25,30,0.25,18.525,1/29/2008,Wimmers gute Semmelknödel,5
10860,53,3,0,24.7,1/29/2008,Manjimup Dried Apples,7
10860,18,20,0,21.6125,1/29/2008,Lakkalikööri,1
10861,39,42,0,10.075,1/30/2008,Alice Mutton,6
10861,62.5,20,0,24.7,1/30/2008,Carnarvon Tigers,8
10861,10,40,0,16.9,1/30/2008,Sir Rodney's Scones,3
10861,2.5,35,0,9.1,1/30/2008,Geitost,4
10861,49.3,3,0,52.65,1/30/2008,Tarte au sucre,3
10862,21,25,0,8.2875,1/30/2008,Queso Cabrales,4
10862,7,8,0,35.75,1/30/2008,Filo Mix,5
10863,18,20,0.150000006,25.35,2/2/2008,Chai,1
10863,13.25,12,0.150000006,9.1,2/2/2008,Escargots de Bourgogne,8
10864,18,4,0,13.6825,2/2/2008,Steeleye Stout,1
10864,14,15,0,32.045,2/2/2008,Laughing Lumberjack Lager,1
10865,263.5,60,0.050000001,20.8,2/2/2008,Côte de Blaye,1
10865,18,80,0.050000001,13,2/2/2008,Chartreuse verte,1
10866,19,21,0.25,6.5,2/3/2008,Chang,1
10866,4.5,6,0.25,12.6425,2/3/2008,Guaraná Fantástica,1
10866,25.89,40,0.25,6.2725,2/3/2008,Nord-Ost Matjeshering,8
10867,32.8,3,0,12.675,2/3/2008,Perth Pasties,6
10868,31.23,20,0,13.65,2/4/2008,Gumbär Gummibärchen,3
10868,18,30,0,13.6825,2/4/2008,Steeleye Stout,1
10868,20,42,0.100000001,21.32,2/4/2008,Maxilaku,3
10869,18,40,0,25.35,2/4/2008,Chai,1
10869,21,10,0,8.2875,2/4/2008,Queso Cabrales,4
10869,9,50,0,23.4,2/4/2008,Tunnbröd,5
10869,12.5,20,0,5.98,2/4/2008,Scottish Longbreads,3
10870,18,3,0,13.6825,2/4/2008,Steeleye Stout,1
10870,53,2,0,24.7,2/4/2008,Manjimup Dried Apples,7
10871,25,50,0.050000001,11.7,2/5/2008,Grandma's Boysenberry Spread,2
10871,17.45,12,0.050000001,1.625,2/5/2008,Pavlova,3
10871,39,16,0.050000001,10.075,2/5/2008,Alice Mutton,6
10872,24,10,0.050000001,9.75,2/5/2008,Pâté chinois,6
10872,49.3,20,0.050000001,52.65,2/5/2008,Tarte au sucre,3
10872,33.25,15,0.050000001,18.525,2/5/2008,Wimmers gute Semmelknödel,5
10872,21.05,21,0.050000001,7.8,2/5/2008,Louisiana Fiery Hot Pepper Sauce,2
10873,10,20,0,16.9,2/6/2008,Sir Rodney's Scones,3
10873,45.6,3,0,12.35,2/6/2008,Rössle Sauerkraut,7
10874,31,10,0,13.8775,2/6/2008,Ikura,8
10875,9.2,25,0,8.125,2/6/2008,Teatime Chocolate Biscuits,3
10875,9.5,21,0.100000001,15.6,2/6/2008,Zaanse koeken,3
10875,20,15,0,21.32,2/6/2008,Maxilaku,3
10876,12,21,0,9.75,2/9/2008,Spegesild,8
10876,33.25,20,0,18.525,2/9/2008,Wimmers gute Semmelknödel,5
10877,17.45,30,0.25,1.625,2/9/2008,Pavlova,3
10877,62.5,25,0,24.7,2/9/2008,Carnarvon Tigers,8
10878,81,20,0.050000001,16.25,2/10/2008,Sir Rodney's Marmalade,3
10879,18.4,12,0,63.05,2/10/2008,Boston Crab Meat,8
10879,21.05,10,0,7.8,2/10/2008,Louisiana Fiery Hot Pepper Sauce,2
10879,18,10,0,21.6125,2/10/2008,Lakkalikööri,1
10880,9,30,0.200000003,23.4,2/10/2008,Tunnbröd,5
10880,28.5,30,0.200000003,9.1,2/10/2008,Sirop d'érable,2
10880,15,50,0.200000003,15.1125,2/10/2008,Outback Lager,1
10881,15,10,0,19.5,2/11/2008,Röd Kaviar,8
10882,14,25,0,16.8285,2/11/2008,Singaporean Hokkien Fried Mee,5
10882,20,20,0.150000006,21.32,2/11/2008,Maxilaku,3
10882,7.45,32,0.150000006,5.0375,2/11/2008,Tourtière,6
10883,4.5,8,0,12.6425,2/12/2008,Guaraná Fantástica,1
10884,10,40,0.050000001,16.9,2/12/2008,Sir Rodney's Scones,3
10884,38,21,0.050000001,6.175,2/12/2008,Gnocchi di nonna Alice,5
10884,21.05,12,0.050000001,7.8,2/12/2008,Louisiana Fiery Hot Pepper Sauce,2
10885,19,20,0,6.5,2/12/2008,Chang,1
10885,4.5,12,0,12.6425,2/12/2008,Guaraná Fantástica,1
10885,15,30,0,15.1125,2/12/2008,Outback Lager,1
10885,13,25,0,6.175,2/12/2008,Original Frankfurter grüne Soße,2
10886,31,70,0,13.8775,2/13/2008,Ikura,8
10886,12.5,35,0,3.9,2/13/2008,Gorgonzola Telino,4
10886,13,40,0,6.175,2/13/2008,Original Frankfurter grüne Soße,2
10887,14,5,0,20.2995,2/13/2008,NuNuCa Nuß-Nougat-Creme,3
10888,19,20,0,6.5,2/16/2008,Chang,1
10888,12.5,18,0,5.98,2/16/2008,Scottish Longbreads,3
10889,21,40,0,8.2875,2/16/2008,Queso Cabrales,4
10889,263.5,40,0,20.8,2/16/2008,Côte de Blaye,1
10890,39,15,0,10.075,2/16/2008,Alice Mutton,6
10890,14,10,0,6.5,2/16/2008,Sasquatch Ale,1
10890,9.65,14,0,22.62,2/16/2008,Jack's New England Clam Chowder,8
10891,25.89,15,0.050000001,6.2725,2/17/2008,Nord-Ost Matjeshering,8
10892,55,40,0.050000001,28.535,2/17/2008,Raclette Courdavault,4
10893,40,30,0,11.7,2/18/2008,Northwoods Cranberry Sauce,2
10893,4.5,10,0,12.6425,2/18/2008,Guaraná Fantástica,1
10893,123.79,24,0,29.9,2/18/2008,Thüringer Rostbratwurst,6
10893,25.89,35,0,6.2725,2/18/2008,Nord-Ost Matjeshering,8
10893,19,20,0,11.05,2/18/2008,Inlagd Sill,8
10894,6,28,0.050000001,8.6125,2/18/2008,Konbu,8
10894,36,50,0.050000001,80.4635,2/18/2008,Gudbrandsdalsost,4
10894,7.75,120,0.050000001,28.535,2/18/2008,Rhönbräu Klosterbier,1
10895,4.5,110,0,12.6425,2/18/2008,Guaraná Fantástica,1
10895,18,45,0,13,2/18/2008,Chartreuse verte,1
10895,18.4,91,0,63.05,2/18/2008,Boston Crab Meat,8
10895,34,100,0,8.125,2/18/2008,Camembert Pierrot,4
10896,9.5,15,0,8.45,2/19/2008,Røgede sild,8
10896,38,16,0,6.175,2/19/2008,Gnocchi di nonna Alice,5
10897,123.79,80,0,29.9,2/19/2008,Thüringer Rostbratwurst,6
10897,25.89,36,0,6.2725,2/19/2008,Nord-Ost Matjeshering,8
10898,6,5,0,8.6125,2/20/2008,Konbu,8
10899,18,8,0.150000006,13,2/20/2008,Chartreuse verte,1
10900,15,3,0.25,15.1125,2/20/2008,Outback Lager,1
10901,9.65,30,0,22.62,2/23/2008,Jack's New England Clam Chowder,8
10901,21.5,30,0,4.8425,2/23/2008,Fløtemysost,4
10902,24,30,0.150000006,9.75,2/23/2008,Pâté chinois,6
10902,49.3,6,0.150000006,52.65,2/23/2008,Tarte au sucre,3
10903,6,40,0,8.6125,2/24/2008,Konbu,8
10903,21.05,21,0,7.8,2/24/2008,Louisiana Fiery Hot Pepper Sauce,2
10903,12.5,20,0,5.98,2/24/2008,Scottish Longbreads,3
10904,13.25,15,0,9.1,2/24/2008,Escargots de Bourgogne,8
10904,49.3,35,0,52.65,2/24/2008,Tarte au sucre,3
10905,18,20,0.050000001,25.35,2/24/2008,Chai,1
10906,28.5,15,0,9.1,2/25/2008,Sirop d'érable,2
10907,7.75,14,0,28.535,2/25/2008,Rhönbräu Klosterbier,1
10908,30,20,0.050000001,12.35,2/26/2008,Uncle Bob's Organic Dried Pears,7
10908,7,14,0.050000001,35.75,2/26/2008,Filo Mix,5
10909,30,12,0,12.35,2/26/2008,Uncle Bob's Organic Dried Pears,7
10909,17.45,15,0,1.625,2/26/2008,Pavlova,3
10909,9.65,5,0,22.62,2/26/2008,Jack's New England Clam Chowder,8
10910,9.2,12,0,8.125,2/26/2008,Teatime Chocolate Biscuits,3
10910,20,10,0,21.32,2/26/2008,Maxilaku,3
10910,28.5,5,0,9.1,2/26/2008,Sirop d'érable,2
10911,18,10,0,25.35,2/26/2008,Chai,1
10911,39,12,0,10.075,2/26/2008,Alice Mutton,6
10911,14,15,0,32.045,2/26/2008,Laughing Lumberjack Lager,1
10912,21,40,0.25,8.2875,2/26/2008,Queso Cabrales,4
10912,123.79,60,0.25,29.9,2/26/2008,Thüringer Rostbratwurst,6
10913,22,30,0.25,22.1,2/26/2008,Chef Anton's Cajun Seasoning,2
10913,2.5,40,0.25,9.1,2/26/2008,Geitost,4
10913,13.25,15,0,9.1,2/26/2008,Escargots de Bourgogne,8
10914,21.5,25,0,4.8425,2/27/2008,Fløtemysost,4
10915,39,10,0,10.075,2/27/2008,Alice Mutton,6
10915,2.5,30,0,9.1,2/27/2008,Geitost,4
10915,7.45,10,0,5.0375,2/27/2008,Tourtière,6
10916,17.45,6,0,1.625,2/27/2008,Pavlova,3
10916,32,6,0,11.7,2/27/2008,Mascarpone Fabioli,4
10916,19.5,20,0,29.64,2/27/2008,Ravioli Angelo,5
10917,25.89,1,0,6.2725,3/2/2008,Nord-Ost Matjeshering,8
10917,34,10,0,8.125,3/2/2008,Camembert Pierrot,4
10918,18,60,0.25,25.35,3/2/2008,Chai,1
10918,34,25,0.25,8.125,3/2/2008,Camembert Pierrot,4
10919,17.45,24,0,1.625,3/2/2008,Pavlova,3
10919,14,24,0,20.2995,3/2/2008,NuNuCa Nuß-Nougat-Creme,3
10919,18.4,20,0,63.05,3/2/2008,Boston Crab Meat,8
10920,16.25,24,0,13.65,3/3/2008,Valkoinen suklaa,3
10921,18,10,0,13.6825,3/3/2008,Steeleye Stout,1
10921,43.9,40,0,6.5,3/3/2008,Vegie-spread,2
10922,39,15,0,10.075,3/3/2008,Alice Mutton,6
10922,4.5,35,0,12.6425,3/3/2008,Guaraná Fantástica,1
10923,14,10,0.200000003,16.8285,3/3/2008,Singaporean Hokkien Fried Mee,5
10923,46,10,0.200000003,26,3/3/2008,Ipoh Coffee,1
10923,14,24,0.200000003,32.045,3/3/2008,Laughing Lumberjack Lager,1
10924,31,20,0.100000001,13.8775,3/4/2008,Ikura,8
10924,45.6,30,0.100000001,12.35,3/4/2008,Rössle Sauerkraut,7
10924,7.75,6,0,28.535,3/4/2008,Rhönbräu Klosterbier,1
10925,19,25,0.150000006,11.05,3/4/2008,Inlagd Sill,8
10925,7,12,0.150000006,35.75,3/4/2008,Filo Mix,5
10926,21,2,0,8.2875,3/4/2008,Queso Cabrales,4
10926,6,10,0,8.6125,3/4/2008,Konbu,8
10926,9.2,7,0,8.125,3/4/2008,Teatime Chocolate Biscuits,3
10926,34.8,10,0,5.85,3/4/2008,Mozzarella di Giovanni,4
10927,81,5,0,16.25,3/5/2008,Sir Rodney's Marmalade,3
10927,7,5,0,35.75,3/5/2008,Filo Mix,5
10927,18,20,0,21.6125,3/5/2008,Lakkalikööri,1
10928,9.5,5,0,15.6,3/5/2008,Zaanse koeken,3
10928,18,5,0,21.6125,3/5/2008,Lakkalikööri,1
10929,10,60,0,16.9,3/5/2008,Sir Rodney's Scones,3
10929,7.75,49,0,28.535,3/5/2008,Rhönbräu Klosterbier,1
10929,13,15,0,6.175,3/5/2008,Original Frankfurter grüne Soße,2
10930,10,36,0,16.9,3/6/2008,Sir Rodney's Scones,3
10930,43.9,25,0,20.15,3/6/2008,Schoggi Schokolade,3
10930,24,25,0.200000003,9.75,3/6/2008,Pâté chinois,6
10930,13.25,30,0.200000003,9.1,3/6/2008,Escargots de Bourgogne,8
10931,6,42,0.150000006,8.6125,3/6/2008,Konbu,8
10931,19.5,30,0,29.64,3/6/2008,Ravioli Angelo,5
10932,17.45,30,0.100000001,1.625,3/6/2008,Pavlova,3
10932,49.3,14,0.100000001,52.65,3/6/2008,Tarte au sucre,3
10932,34.8,16,0,5.85,3/6/2008,Mozzarella di Giovanni,4
10932,7.75,20,0.100000001,28.535,3/6/2008,Rhönbräu Klosterbier,1
10933,32.8,2,0,12.675,3/6/2008,Perth Pasties,6
10933,28.5,30,0,9.1,3/6/2008,Sirop d'érable,2
10934,25,20,0,11.7,3/9/2008,Grandma's Boysenberry Spread,2
10935,18,21,0,25.35,3/9/2008,Chai,1
10935,62.5,4,0.25,24.7,3/9/2008,Carnarvon Tigers,8
10935,9,8,0.25,23.4,3/9/2008,Tunnbröd,5
10936,19,30,0.200000003,11.05,3/9/2008,Inlagd Sill,8
10937,45.6,8,0,12.35,3/10/2008,Rössle Sauerkraut,7
10937,14,20,0,6.5,3/10/2008,Sasquatch Ale,1
10938,6,20,0.25,8.6125,3/10/2008,Konbu,8
10938,46,24,0.25,26,3/10/2008,Ipoh Coffee,1
10938,34,49,0.25,8.125,3/10/2008,Camembert Pierrot,4
10938,21.5,35,0.25,4.8425,3/10/2008,Fløtemysost,4
10939,19,10,0.150000006,6.5,3/10/2008,Chang,1
10939,14,40,0.150000006,32.045,3/10/2008,Laughing Lumberjack Lager,1
10940,30,8,0,12.35,3/11/2008,Uncle Bob's Organic Dried Pears,7
10940,6,20,0,8.6125,3/11/2008,Konbu,8
10941,12.5,44,0.25,3.9,3/11/2008,Gorgonzola Telino,4
10941,49.3,30,0.25,52.65,3/11/2008,Tarte au sucre,3
10941,12.5,80,0.25,5.98,3/11/2008,Scottish Longbreads,3
10941,34.8,50,0,5.85,3/11/2008,Mozzarella di Giovanni,4
10942,20,28,0,21.32,3/11/2008,Maxilaku,3
10943,6,15,0,8.6125,3/11/2008,Konbu,8
10943,21,21,0,2.925,3/11/2008,Gustaf's Knäckebröd,5
10943,12,15,0,9.75,3/11/2008,Spegesild,8
10944,21,5,0.25,8.2875,3/12/2008,Queso Cabrales,4
10944,19.45,18,0.25,9.1,3/12/2008,Gula Malacca,2
10944,38,18,0,6.175,3/12/2008,Gnocchi di nonna Alice,5
10945,6,20,0,8.6125,3/12/2008,Konbu,8
10945,12.5,10,0,3.9,3/12/2008,Gorgonzola Telino,4
10946,31,25,0,13.8775,3/12/2008,Ikura,8
10946,4.5,25,0,12.6425,3/12/2008,Guaraná Fantástica,1
10946,13,40,0,6.175,3/12/2008,Original Frankfurter grüne Soße,2
10947,55,4,0,28.535,3/13/2008,Raclette Courdavault,4
10948,16.25,9,0,13.65,3/13/2008,Valkoinen suklaa,3
10948,53,40,0,24.7,3/13/2008,Manjimup Dried Apples,7
10948,24,4,0,9.75,3/13/2008,Pâté chinois,6
10949,25,12,0,11.7,3/13/2008,Grandma's Boysenberry Spread,2
10949,31,30,0,13.8775,3/13/2008,Ikura,8
10949,39,6,0,10.075,3/13/2008,Alice Mutton,6
10949,49.3,60,0,52.65,3/13/2008,Tarte au sucre,3
10950,22,5,0,22.1,3/16/2008,Chef Anton's Cajun Seasoning,2
10951,2.5,15,0.050000001,9.1,3/16/2008,Geitost,4
10951,9.65,6,0.050000001,22.62,3/16/2008,Jack's New England Clam Chowder,8
10951,7.75,50,0.050000001,28.535,3/16/2008,Rhönbräu Klosterbier,1
10952,25,16,0.050000001,11.7,3/16/2008,Grandma's Boysenberry Spread,2
10952,45.6,2,0,12.35,3/16/2008,Rössle Sauerkraut,7
10953,81,50,0.050000001,16.25,3/16/2008,Sir Rodney's Marmalade,3
10953,12.5,50,0.050000001,3.9,3/16/2008,Gorgonzola Telino,4
10954,17.45,28,0.150000006,1.625,3/17/2008,Pavlova,3
10954,12.5,25,0.150000006,3.9,3/17/2008,Gorgonzola Telino,4
10954,9.5,30,0,8.45,3/17/2008,Røgede sild,8
10954,34,24,0.150000006,8.125,3/17/2008,Camembert Pierrot,4
10955,7.75,12,0.200000003,28.535,3/17/2008,Rhönbräu Klosterbier,1
10956,10,12,0,16.9,3/17/2008,Sir Rodney's Scones,3
10956,9.5,14,0,15.6,3/17/2008,Zaanse koeken,3
10956,53,8,0,24.7,3/17/2008,Manjimup Dried Apples,7
10957,25.89,30,0,6.2725,3/18/2008,Nord-Ost Matjeshering,8
10957,18,40,0,13.6825,3/18/2008,Steeleye Stout,1
10957,33.25,8,0,18.525,3/18/2008,Wimmers gute Semmelknödel,5
10958,21.35,20,0,40.625,3/18/2008,Chef Anton's Gumbo Mix,2
10958,30,6,0,12.35,3/18/2008,Uncle Bob's Organic Dried Pears,7
10958,34.8,5,0,5.85,3/18/2008,Mozzarella di Giovanni,4
10959,7.75,20,0.150000006,28.535,3/18/2008,Rhönbräu Klosterbier,1
10960,4.5,10,0.25,12.6425,3/19/2008,Guaraná Fantástica,1
10960,9.65,24,0,22.62,3/19/2008,Jack's New England Clam Chowder,8
10961,7,6,0.050000001,35.75,3/19/2008,Filo Mix,5
10961,18,60,0,21.6125,3/19/2008,Lakkalikööri,1
10962,30,45,0,12.35,3/19/2008,Uncle Bob's Organic Dried Pears,7
10962,6,77,0,8.6125,3/19/2008,Konbu,8
10962,32.8,20,0,12.675,3/19/2008,Perth Pasties,6
10962,36,9,0,80.4635,3/19/2008,Gudbrandsdalsost,4
10962,18,44,0,21.6125,3/19/2008,Lakkalikööri,1
10963,34,2,0.150000006,8.125,3/19/2008,Camembert Pierrot,4
10964,62.5,6,0,24.7,3/20/2008,Carnarvon Tigers,8
10964,263.5,5,0,20.8,3/20/2008,Côte de Blaye,1
10964,36,10,0,80.4635,3/20/2008,Gudbrandsdalsost,4
10965,53,16,0,24.7,3/20/2008,Manjimup Dried Apples,7
10966,26,8,0,34.45,3/20/2008,Gravad lax,8
10966,38,12,0.150000006,6.175,3/20/2008,Gnocchi di nonna Alice,5
10966,49.3,12,0.150000006,52.65,3/20/2008,Tarte au sucre,3
10967,9.2,12,0,8.125,3/23/2008,Teatime Chocolate Biscuits,3
10967,20,40,0,21.32,3/23/2008,Maxilaku,3
10968,38,30,0,171.275,3/23/2008,Queso Manchego La Pastora,4
10968,4.5,30,0,12.6425,3/23/2008,Guaraná Fantástica,1
10968,33.25,4,0,18.525,3/23/2008,Wimmers gute Semmelknödel,5
10969,12,9,0,9.75,3/23/2008,Spegesild,8
10970,7,40,0.200000003,35.75,3/24/2008,Filo Mix,5
10971,123.79,14,0,29.9,3/24/2008,Thüringer Rostbratwurst,6
10972,39,6,0,10.075,3/24/2008,Alice Mutton,6
10972,2.5,7,0,9.1,3/24/2008,Geitost,4
10973,31.23,5,0,13.65,3/24/2008,Gumbär Gummibärchen,3
10973,9.65,6,0,22.62,3/24/2008,Jack's New England Clam Chowder,8
10973,7.75,10,0,28.535,3/24/2008,Rhönbräu Klosterbier,1
10974,43.9,10,0,6.5,3/25/2008,Vegie-spread,2
10975,40,16,0,11.7,3/25/2008,Northwoods Cranberry Sauce,2
10975,7.75,10,0,28.535,3/25/2008,Rhönbräu Klosterbier,1
10976,45.6,20,0,12.35,3/25/2008,Rössle Sauerkraut,7
10977,18,30,0,13,3/26/2008,Chartreuse verte,1
10977,9.5,30,0,15.6,3/26/2008,Zaanse koeken,3
10977,53,10,0,24.7,3/26/2008,Manjimup Dried Apples,7
10977,43.9,20,0,6.5,3/26/2008,Vegie-spread,2
10978,40,20,0.150000006,11.7,3/26/2008,Northwoods Cranberry Sauce,2
10978,10,40,0.150000006,16.9,3/26/2008,Sir Rodney's Scones,3
10978,18.4,10,0,63.05,3/26/2008,Boston Crab Meat,8
10978,19.45,6,0.150000006,9.1,3/26/2008,Gula Malacca,2
10979,30,18,0,12.35,3/26/2008,Uncle Bob's Organic Dried Pears,7
10979,38,20,0,171.275,3/26/2008,Queso Manchego La Pastora,4
10979,4.5,80,0,12.6425,3/26/2008,Guaraná Fantástica,1
10979,43.9,30,0,20.15,3/26/2008,Schoggi Schokolade,3
10979,12.5,24,0,3.9,3/26/2008,Gorgonzola Telino,4
10979,43.9,35,0,6.5,3/26/2008,Vegie-spread,2
10980,7.75,40,0.200000003,28.535,3/27/2008,Rhönbräu Klosterbier,1
10981,263.5,60,0,20.8,3/27/2008,Côte de Blaye,1
10982,30,20,0,12.35,3/27/2008,Uncle Bob's Organic Dried Pears,7
10982,46,9,0,26,3/27/2008,Ipoh Coffee,1
10983,6,84,0.150000006,8.6125,3/27/2008,Konbu,8
10983,19.5,15,0,29.64,3/27/2008,Ravioli Angelo,5
10984,17.45,55,0,1.625,3/30/2008,Pavlova,3
10984,4.5,20,0,12.6425,3/30/2008,Guaraná Fantástica,1
10984,19,40,0,11.05,3/30/2008,Inlagd Sill,8
10985,17.45,36,0.100000001,1.625,3/30/2008,Pavlova,3
10985,62.5,8,0.100000001,24.7,3/30/2008,Carnarvon Tigers,8
10985,32,35,0.100000001,11.7,3/30/2008,Mascarpone Fabioli,4
10986,21,30,0,8.2875,3/30/2008,Queso Cabrales,4
10986,81,15,0,16.25,3/30/2008,Sir Rodney's Marmalade,3
10986,18,10,0,21.6125,3/30/2008,Lakkalikööri,1
10986,13,15,0,6.175,3/30/2008,Original Frankfurter grüne Soße,2
10987,30,60,0,12.35,3/31/2008,Uncle Bob's Organic Dried Pears,7
10987,46,6,0,26,3/31/2008,Ipoh Coffee,1
10987,34.8,20,0,5.85,3/31/2008,Mozzarella di Giovanni,4
10988,30,60,0,12.35,3/31/2008,Uncle Bob's Organic Dried Pears,7
10988,49.3,40,0.100000001,52.65,3/31/2008,Tarte au sucre,3
10989,25,40,0,11.7,3/31/2008,Grandma's Boysenberry Spread,2
10989,21,15,0,8.2875,3/31/2008,Queso Cabrales,4
10989,9.65,4,0,22.62,3/31/2008,Jack's New England Clam Chowder,8
10990,10,65,0,16.9,4/1/2008,Sir Rodney's Scones,3
10990,14,60,0.150000006,6.5,4/1/2008,Sasquatch Ale,1
10990,24,65,0.150000006,9.75,4/1/2008,Pâté chinois,6
10990,28.5,66,0.150000006,9.1,4/1/2008,Sirop d'érable,2
10991,19,50,0.200000003,6.5,4/1/2008,Chang,1
10991,15,20,0.200000003,15.1125,4/1/2008,Outback Lager,1
10991,18,90,0.200000003,21.6125,4/1/2008,Lakkalikööri,1
10992,34.8,2,0,5.85,4/1/2008,Mozzarella di Giovanni,4
10993,123.79,50,0.25,29.9,4/1/2008,Thüringer Rostbratwurst,6
10993,9.65,35,0.25,22.62,4/1/2008,Jack's New England Clam Chowder,8
10994,55,18,0.050000001,28.535,4/2/2008,Raclette Courdavault,4
10995,53,20,0,24.7,4/2/2008,Manjimup Dried Apples,7
10995,34,4,0,8.125,4/2/2008,Camembert Pierrot,4
10996,14,40,0,16.8285,4/2/2008,Singaporean Hokkien Fried Mee,5
10997,32,50,0,11.7,4/3/2008,Mascarpone Fabioli,4
10997,12,20,0.25,9.75,4/3/2008,Spegesild,8
10997,7,20,0.25,35.75,4/3/2008,Filo Mix,5
10998,4.5,12,0,12.6425,4/3/2008,Guaraná Fantástica,1
10998,28.5,7,0,9.1,4/3/2008,Sirop d'érable,2
10998,10,20,0,10.5625,4/3/2008,Longlife Tofu,7
10998,7.75,30,0,28.535,4/3/2008,Rhönbräu Klosterbier,1
10999,9.65,20,0.050000001,22.62,4/3/2008,Jack's New England Clam Chowder,8
10999,53,15,0.050000001,24.7,4/3/2008,Manjimup Dried Apples,7
10999,13,21,0.050000001,6.175,4/3/2008,Original Frankfurter grüne Soße,2
11000,22,25,0.25,22.1,4/6/2008,Chef Anton's Cajun Seasoning,2
11000,4.5,30,0.25,12.6425,4/6/2008,Guaraná Fantástica,1
11000,13,30,0,6.175,4/6/2008,Original Frankfurter grüne Soße,2
11001,30,60,0,12.35,4/6/2008,Uncle Bob's Organic Dried Pears,7
11001,21,25,0,2.925,4/6/2008,Gustaf's Knäckebröd,5
11001,12,25,0,9.75,4/6/2008,Spegesild,8
11001,24,6,0,9.75,4/6/2008,Pâté chinois,6
11002,6,56,0,8.6125,4/6/2008,Konbu,8
11002,18,15,0.150000006,13.6825,4/6/2008,Steeleye Stout,1
11002,14,24,0.150000006,16.8285,4/6/2008,Singaporean Hokkien Fried Mee,5
11002,24,40,0,9.75,4/6/2008,Pâté chinois,6
11003,18,4,0,25.35,4/6/2008,Chai,1
11003,18.4,10,0,63.05,4/6/2008,Boston Crab Meat,8
11003,7,10,0,35.75,4/6/2008,Filo Mix,5
11004,31.23,6,0,13.65,4/7/2008,Gumbär Gummibärchen,3
11004,18,6,0,21.6125,4/7/2008,Lakkalikööri,1
11005,18,2,0,25.35,4/7/2008,Chai,1
11005,55,10,0,28.535,4/7/2008,Raclette Courdavault,4
11006,18,8,0,25.35,4/7/2008,Chai,1
11006,123.79,2,0.25,29.9,4/7/2008,Thüringer Rostbratwurst,6
11007,40,30,0,11.7,4/8/2008,Northwoods Cranberry Sauce,2
11007,123.79,10,0,29.9,4/8/2008,Thüringer Rostbratwurst,6
11007,14,14,0,16.8285,4/8/2008,Singaporean Hokkien Fried Mee,5
11008,45.6,70,0.050000001,12.35,4/8/2008,Rössle Sauerkraut,7
11008,14,90,0.050000001,6.5,4/8/2008,Sasquatch Ale,1
11008,21.5,21,0,4.8425,4/8/2008,Fløtemysost,4
11009,4.5,12,0,12.6425,4/8/2008,Guaraná Fantástica,1
11009,19,18,0.25,11.05,4/8/2008,Inlagd Sill,8
11009,34,9,0,8.125,4/8/2008,Camembert Pierrot,4
11010,30,20,0,12.35,4/9/2008,Uncle Bob's Organic Dried Pears,7
11010,4.5,10,0,12.6425,4/9/2008,Guaraná Fantástica,1
11011,13.25,40,0.050000001,9.1,4/9/2008,Escargots de Bourgogne,8
11011,21.5,20,0,4.8425,4/9/2008,Fløtemysost,4
11012,9.2,50,0.050000001,8.125,4/9/2008,Teatime Chocolate Biscuits,3
11012,34,36,0.050000001,8.125,4/9/2008,Camembert Pierrot,4
