"enrollee_id","city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target"
18941,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","10/49","Pvt Ltd",">4",73,0
18578,"city_162",0.767,"Male","Has relevent experience","no_enrollment","Graduate","Humanities",">20","100-500","Pvt Ltd",">4",26,1
7984,"city_65",0.802,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","100-500","Pvt Ltd","never",42,0
9115,"city_162",0.767,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","<10","Early Stage Startup","1",165,0
32899,"city_89",0.925,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","50-99","Pvt Ltd","1",270,1
7944,"city_123",0.738,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","<10","Early Stage Startup","1",48,1
7138,"city_71",0.884,"Male","Has relevent experience","Full time course","Graduate","STEM","4","10/49","Pvt Ltd","2",43,0
3159,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Other",">4",48,1
33122,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Pvt Ltd","2",12,0
3456,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","14","1000-4999","Pvt Ltd","2",21,1
22757,"city_162",0.767,"Male","Has relevent experience","no_enrollment","Masters","STEM","18","100-500","Pvt Ltd","1",54,0
5262,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","7","<10","Funded Startup","1",192,1
8790,"city_160",0.92,"Female","Has relevent experience","no_enrollment","Graduate","Humanities","3","50-99","Public Sector","2",46,0
24698,"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Early Stage Startup","1",3,0
28665,"city_114",0.9259999999999999,"Male","No relevent experience","Full time course","Graduate","STEM","6","50-99","Pvt Ltd","2",44,0
3385,"city_71",0.884,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","10/49","Pvt Ltd","2",40,1
17152,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","10000+","Pvt Ltd","2",26,0
15835,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","100-500","Pvt Ltd","2",4,0
3836,"city_73",0.754,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",6,0
11054,"city_74",0.579,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Pvt Ltd","1",14,1
8242,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","500-999","Pvt Ltd","4",144,1
29508,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","100-500","Pvt Ltd","1",24,0
31163,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","7","10/49","Pvt Ltd","4",78,1
23287,"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","18","10/49","Pvt Ltd",">4",152,1
20223,"city_103",0.92,"Male","No relevent experience","Full time course","Graduate","STEM","3","10000+","Pvt Ltd","never",10,1
7988,"city_97",0.925,"Male","Has relevent experience","Part time course","Graduate","Arts","3","500-999","Pvt Ltd","1",40,0
26923,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","10000+","Pvt Ltd",">4",51,1
10,"city_114",0.9259999999999999,"Female","Has relevent experience","no_enrollment","Graduate","STEM","15","<10","Funded Startup","1",53,1
12805,"city_152",0.698,"Male","Has relevent experience","no_enrollment","Masters","STEM","7","10/49","Pvt Ltd","2",25,0
4000,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Masters","Other","17","10/49","Pvt Ltd","1",26,0
16304,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","2","<10","Pvt Ltd","1",56,1
22232,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Phd","STEM","18","10/49","Early Stage Startup","1",174,1
6007,"city_102",0.804,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Pvt Ltd",">4",8,0
18024,"city_166",0.649,"Male","No relevent experience","no_enrollment","Graduate","STEM","12","100-500","Pvt Ltd","2",10,1
1234,"city_46",0.762,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","10000+","Pvt Ltd","2",67,0
33168,"city_21",0.624,"Female","Has relevent experience","Full time course","Masters","STEM","<1","<10","Pvt Ltd","1",29,1
1649,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","16","10000+","Pvt Ltd",">4",91,1
10146,"city_99",0.915,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","<10","Pvt Ltd","2",46,1
14922,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","1000-4999","Pvt Ltd","2",138,1
2406,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","12","<10","Pvt Ltd","1",19,1
26193,"city_145",0.555,"Male","No relevent experience","Full time course","Graduate","STEM","7","10/49","Pvt Ltd","1",102,1
33164,"city_71",0.884,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",80,0
27009,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","2","50-99","Pvt Ltd","2",21,1
11720,"city_28",0.9390000000000001,"Male","No relevent experience","no_enrollment","Masters","STEM","19","5000-9999","Pvt Ltd",">4",22,0
5952,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","20","10000+","Pvt Ltd",">4",54,1
5949,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","500-999","Pvt Ltd",">4",268,0
22535,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd",">4",37,0
9713,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","100-500","Pvt Ltd",">4",22,1
30990,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","100-500","Pvt Ltd","2",104,1
28884,"city_28",0.9390000000000001,"Male","Has relevent experience","Part time course","Graduate","STEM","8","100-500","Pvt Ltd","4",29,0
5079,"city_16",0.91,"Male","No relevent experience","no_enrollment","Graduate","Business Degree",">20","10000+","Pvt Ltd","3",86,0
11429,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","10000+","Pvt Ltd",">4",29,0
17995,"city_136",0.897,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","500-999","Funded Startup","2",50,0
19984,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","4","1000-4999","Pvt Ltd","3",157,1
3480,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Masters","Humanities","5","10000+","Public Sector","1",21,0
5198,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","5","10/49","Pvt Ltd","2",52,1
6037,"city_10",0.895,"Male","Has relevent experience","Part time course","Masters","STEM","16","500-999","Pvt Ltd",">4",45,0
948,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","1000-4999","NGO","4",272,0
6780,"city_46",0.762,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","1000-4999","Pvt Ltd","3",77,1
28611,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",61,1
13540,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM","8","50-99","Pvt Ltd",">4",100,0
15081,"city_162",0.767,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","2","<10","Pvt Ltd","1",75,1
28817,"city_89",0.925,"Male","Has relevent experience","Full time course","Graduate","STEM","14","5000-9999","Pvt Ltd","3",141,1
28974,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","5","10/49","Pvt Ltd","2",49,0
19330,"city_75",0.9390000000000001,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",20,1
26331,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","50-99","Pvt Ltd","1",67,1
22540,"city_123",0.738,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","5000-9999","Pvt Ltd","1",17,1
12089,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","4","10/49","Early Stage Startup","1",196,1
2014,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","5000-9999","Pvt Ltd","4",44,1
19579,"city_21",0.624,"Male","Has relevent experience","Full time course","Masters","STEM","3","50-99","Pvt Ltd","1",15,1
22109,"city_21",0.624,"Female","Has relevent experience","no_enrollment","Graduate","STEM","9","10/49","Early Stage Startup","never",68,1
28660,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","10000+","Pvt Ltd","1",84,0
13574,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","50-99","Pvt Ltd","1",316,0
11772,"city_102",0.804,"Male","Has relevent experience","no_enrollment","Masters","STEM","11","1000-4999","Pvt Ltd","1",15,1
23315,"city_103",0.92,"Female","No relevent experience","no_enrollment","Graduate","Humanities","1","500-999","Public Sector","never",95,1
29529,"city_165",0.903,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","100-500","Pvt Ltd","1",55,1
11782,"city_73",0.754,"Male","Has relevent experience","Part time course","Masters","STEM","2","100-500","Pvt Ltd","2",39,1
4936,"city_100",0.887,"Male","Has relevent experience","no_enrollment","Phd","STEM","6","10/49","Pvt Ltd","4",68,0
5349,"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","6","10000+","Pvt Ltd","4",11,1
2,"city_103",0.92,"Male","No relevent experience","no_enrollment","Phd","STEM","15","10000+","NGO","3",128,1
26284,"city_103",0.92,"Male","No relevent experience","Full time course","Graduate","Business Degree","7","1000-4999","Pvt Ltd","1",60,0
29559,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","100-500","Pvt Ltd","2",55,0
19472,"city_152",0.698,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10/49","Pvt Ltd",">4",95,1
12117,"city_74",0.579,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","10/49","Pvt Ltd","1",320,0
8667,"city_176",0.764,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","50-99","Pvt Ltd","1",48,0
28621,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","Other","11","10000+","Pvt Ltd","1",21,1
11009,"city_160",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM","9","10/49","Pvt Ltd","4",39,0
21329,"city_102",0.804,"Male","No relevent experience","no_enrollment","Graduate","STEM",">20","500-999","Pvt Ltd","never",242,0
30291,"city_21",0.624,"Male","Has relevent experience","Part time course","Graduate","STEM","1","<10","Pvt Ltd","1",35,1
10552,"city_21",0.624,"Female","Has relevent experience","Full time course","Masters","STEM","7","500-999","Pvt Ltd","1",50,1
29307,"city_138",0.836,"Male","Has relevent experience","no_enrollment","Graduate","STEM","16","100-500","Pvt Ltd","4",39,1
12224,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","100-500","Pvt Ltd",">4",59,1
20488,"city_77",0.83,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","50-99","Pvt Ltd","1",43,0
7221,"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Arts","4","100-500","Early Stage Startup","4",11,0
23184,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Pvt Ltd","4",12,0
16335,"city_102",0.804,"Male","Has relevent experience","Full time course","Masters","Humanities","2","50-99","Funded Startup","1",43,0
31479,"city_104",0.924,"Male","Has relevent experience","no_enrollment","Masters","STEM","8","10000+","Pvt Ltd","1",42,0
28771,"city_104",0.924,"Male","Has relevent experience","no_enrollment","Masters","Business Degree","1","100-500","Pvt Ltd","1",144,1
7495,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","10000+","Pvt Ltd","2",110,1
7580,"city_115",0.789,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","100-500","Pvt Ltd","1",212,1
2078,"city_100",0.887,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","1000-4999","Pvt Ltd","3",107,1
32709,"city_103",0.92,"Other","Has relevent experience","no_enrollment","Graduate","STEM","7","100-500","Pvt Ltd","2",22,0
19975,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","10000+","Pvt Ltd",">4",81,1
3690,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","100-500","Pvt Ltd","1",24,1
27607,"city_20",0.7959999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","50-99","Pvt Ltd","1",25,0
19612,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","5","100-500","Pvt Ltd","1",15,1
19454,"city_21",0.624,"Female","Has relevent experience","no_enrollment","Graduate","STEM","4","50-99","Funded Startup","1",172,1
26758,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","13","10000+","Pvt Ltd","3",21,1
14235,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","500-999","Pvt Ltd",">4",47,0
24487,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",50,0
17522,"city_103",0.92,"Male","No relevent experience","Full time course","Graduate","STEM","3","50-99","Funded Startup","1",9,1
27549,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","5000-9999","Pvt Ltd","3",62,0
26345,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM","9","5000-9999","Pvt Ltd",">4",163,0
4604,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM","12","100-500","Pvt Ltd","1",20,0
33171,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","10/49","Funded Startup","1",44,1
20366,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","9","100-500","Pvt Ltd","1",24,1
11446,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","1000-4999","Pvt Ltd","2",25,1
5694,"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","2","<10","Pvt Ltd","never",37,1
8970,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Funded Startup","1",62,0
22845,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","100-500","Pvt Ltd","3",166,1
24707,"city_23",0.899,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","<10","Early Stage Startup","1",15,0
32010,"city_103",0.92,"Male","Has relevent experience","Part time course","Graduate","STEM","11","10000+","Pvt Ltd","4",36,1
23502,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","100-500","Pvt Ltd","1",42,0
28791,"city_114",0.9259999999999999,"Male","No relevent experience","Part time course","Graduate","STEM","5","10000+","Public Sector",">4",54,1
14225,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd",">4",56,1
27955,"city_50",0.8959999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","100-500","Pvt Ltd",">4",116,1
