ID,Marital_Status,Gender,Yearly_Income,Children,Education,Occupation,Home_Owner,Cars,Commute_Distance,Region,Age,BikeBuyer
23662,Single,Female,100000,5,Partial High School,Professional,Yes,4,10+ Miles,Pacific,36,Yes
14365,Married,Male,50000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,33,Yes
23049,Single,Female,50000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,70,No
16523,Married,Female,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Pacific,27,Yes
13983,Married,Male,20000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,62,No
16296,Married,Female,30000,3,Partial College,Clerical,No,0,0-1 Miles,Europe,42,No
14111,Single,Male,70000,0,Partial College,Skilled Manual,No,2,0-1 Miles,North America,33,No
14601,Married,Male,80000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,Yes
13094,Married,Male,60000,0,High School,Professional,No,2,5-10 Miles,North America,49,No
26680,Single,Female,80000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,50,No
15225,Married,Female,90000,0,Bachelors,Professional,Yes,1,2-5 Miles,Pacific,46,Yes
14951,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,42,Yes
11327,Married,Male,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,66,Yes
22966,Single,Female,80000,0,Partial College,Skilled Manual,No,1,0-1 Miles,Pacific,49,Yes
21437,Single,Female,70000,0,Bachelors,Professional,No,1,2-5 Miles,North America,44,Yes
22224,Married,Female,90000,0,Partial College,Professional,Yes,1,2-5 Miles,North America,49,Yes
12608,Married,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,47,Yes
21256,Married,Female,40000,0,Bachelors,Management,Yes,2,0-1 Miles,Pacific,65,Yes
15874,Married,Male,70000,0,Bachelors,Management,No,2,1-2 Miles,North America,62,No
18250,Single,Male,70000,5,Bachelors,Professional,Yes,3,10+ Miles,Pacific,39,Yes
19793,Single,Female,70000,0,High School,Professional,Yes,2,5-10 Miles,Pacific,49,Yes
22620,Single,Female,50000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,Europe,37,Yes
27008,Single,Male,40000,2,Partial College,Clerical,No,2,0-1 Miles,Europe,35,Yes
13249,Married,Male,70000,2,Partial College,Professional,Yes,2,10+ Miles,North America,54,Yes
12795,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,47,No
20276,Single,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,No
15845,Married,Female,80000,0,Bachelors,Management,No,1,0-1 Miles,North America,37,Yes
13717,Married,Female,30000,0,Bachelors,Skilled Manual,Yes,1,1-2 Miles,North America,53,No
15028,Single,Female,10000,0,Partial College,Manual,No,1,0-1 Miles,Pacific,26,Yes
21983,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,Pacific,45,Yes
18518,Single,Female,100000,1,Bachelors,Management,Yes,4,2-5 Miles,North America,41,Yes
17300,Single,Male,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,41,No
22235,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,34,Yes
14542,Married,Male,10000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,49,No
20502,Married,Male,70000,0,Bachelors,Management,Yes,2,10+ Miles,North America,62,No
14848,Single,Male,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,31,Yes
27181,Single,Male,40000,2,Partial College,Clerical,Yes,0,1-2 Miles,Europe,36,Yes
11539,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,47,Yes
15991,Married,Male,70000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,53,Yes
19106,Married,Male,160000,5,Partial High School,Management,No,4,10+ Miles,Pacific,35,No
14099,Married,Male,40000,0,Bachelors,Management,Yes,2,0-1 Miles,Pacific,66,No
14167,Single,Female,10000,0,Partial College,Manual,Yes,2,0-1 Miles,Europe,55,Yes
18695,Married,Male,90000,0,Bachelors,Professional,Yes,0,1-2 Miles,Pacific,37,Yes
14296,Married,Male,60000,0,High School,Professional,No,2,1-2 Miles,North America,49,No
21143,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,45,Yes
13894,Married,Female,70000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,Yes
14743,Married,Male,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,51,No
26887,Married,Female,10000,0,Partial High School,Manual,Yes,2,0-1 Miles,Europe,31,No
22327,Single,Male,40000,3,Partial College,Clerical,Yes,2,1-2 Miles,North America,31,Yes
12995,Married,Male,80000,5,Graduate Degree,Management,Yes,2,0-1 Miles,Pacific,36,Yes
12774,Married,Female,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,51,Yes
24350,Single,Male,40000,0,Partial High School,Clerical,No,1,2-5 Miles,North America,79,No
13854,Married,Male,50000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,Yes
21479,Married,Male,60000,1,Bachelors,Management,Yes,0,2-5 Miles,North America,58,Yes
18359,Single,Female,60000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,27,No
13635,Married,Male,80000,0,Bachelors,Professional,Yes,4,10+ Miles,Pacific,35,No
18391,Single,Female,80000,4,Partial College,Professional,Yes,2,5-10 Miles,North America,44,No
22904,Single,Male,90000,0,Graduate Degree,Management,No,0,0-1 Miles,Pacific,37,Yes
11902,Married,Male,70000,5,Bachelors,Professional,Yes,3,10+ Miles,Pacific,39,No
14435,Married,Female,110000,2,Graduate Degree,Management,Yes,3,1-2 Miles,North America,73,No
15621,Single,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,Europe,33,Yes
14079,Single,Female,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,30,No
15828,Married,Female,30000,0,Partial College,Clerical,No,2,5-10 Miles,Pacific,66,No
26211,Single,Female,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,26,Yes
21176,Married,Male,80000,5,Graduate Degree,Management,Yes,2,0-1 Miles,Pacific,39,No
14607,Married,Male,50000,4,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,42,No
12896,Married,Female,50000,1,Bachelors,Skilled Manual,Yes,0,0-1 Miles,North America,36,No
18546,Married,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,2-5 Miles,North America,34,No
16781,Married,Male,70000,0,Bachelors,Management,Yes,2,10+ Miles,North America,61,No
26055,Single,Male,100000,1,Partial College,Professional,Yes,4,2-5 Miles,North America,41,Yes
11909,Married,Female,80000,5,Graduate Degree,Management,No,3,0-1 Miles,Pacific,40,Yes
21055,Married,Female,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,38,Yes
18294,Married,Female,90000,0,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,47,No
12675,Single,Female,80000,0,Bachelors,Professional,No,3,10+ Miles,Pacific,33,Yes
18358,Married,Male,30000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,27,No
27078,Married,Female,40000,1,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,36,Yes
15975,Single,Female,90000,3,High School,Professional,No,2,1-2 Miles,North America,46,No
14030,Single,Male,80000,0,High School,Skilled Manual,No,2,1-2 Miles,Pacific,51,Yes
13384,Single,Male,60000,1,Partial College,Professional,Yes,2,10+ Miles,North America,56,Yes
20138,Married,Female,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,71,No
12232,Single,Male,10000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,51,Yes
17589,Single,Female,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,No
17258,Married,Male,110000,5,Partial High School,Professional,Yes,4,10+ Miles,Pacific,35,Yes
20698,Married,Male,60000,4,Bachelors,Skilled Manual,Yes,3,5-10 Miles,North America,42,No
27762,Married,Male,40000,0,Graduate Degree,Clerical,No,0,0-1 Miles,Europe,38,Yes
17795,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,40,Yes
15768,Married,Female,130000,1,Graduate Degree,Management,Yes,3,0-1 Miles,North America,39,Yes
12495,Single,Male,30000,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,42,Yes
16666,Single,Female,80000,0,Bachelors,Management,No,1,2-5 Miles,North America,33,No
14739,Married,Male,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,52,Yes
13275,Married,Male,100000,1,Bachelors,Management,Yes,4,0-1 Miles,North America,41,No
27278,Married,Male,40000,4,High School,Skilled Manual,Yes,3,10+ Miles,North America,38,No
15956,Married,Male,130000,2,Bachelors,Management,Yes,4,1-2 Miles,North America,43,No
23554,Married,Female,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,30,No
21155,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,46,Yes
22179,Married,Female,40000,0,Partial High School,Clerical,No,2,1-2 Miles,Pacific,52,No
21849,Married,Male,80000,1,Partial College,Professional,Yes,2,10+ Miles,Europe,54,No
20770,Married,Male,80000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,48,No
24753,Single,Male,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,48,Yes
14515,Single,Female,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No
23040,Married,Male,60000,0,High School,Professional,No,2,1-2 Miles,North America,51,Yes
13294,Married,Female,80000,4,Partial College,Professional,Yes,3,1-2 Miles,North America,45,No
13770,Married,Male,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,38,Yes
12987,Married,Female,90000,0,Graduate Degree,Management,No,0,0-1 Miles,Pacific,37,Yes
13917,Single,Male,50000,4,Bachelors,Skilled Manual,No,2,0-1 Miles,North America,42,Yes
29406,Married,Female,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,30,No
27678,Single,Male,40000,0,Partial College,Professional,No,2,1-2 Miles,North America,55,Yes
22431,Single,Female,10000,1,High School,Manual,No,1,1-2 Miles,Europe,36,No
27420,Single,Male,40000,1,Partial High School,Skilled Manual,Yes,2,10+ Miles,North America,57,No
19763,Married,Male,30000,0,Partial College,Clerical,No,2,1-2 Miles,Pacific,56,Yes
23986,Married,Female,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,66,Yes
28947,Married,Male,120000,5,Partial High School,Professional,Yes,4,10+ Miles,Pacific,33,No
15972,Married,Female,70000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,71,Yes
23105,Single,Male,40000,0,Partial High School,Clerical,No,2,5-10 Miles,Pacific,52,Yes
18970,Married,Male,60000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,63,No
12940,Married,Male,80000,3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,No
14306,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,Pacific,45,Yes
28211,Married,Male,60000,2,Bachelors,Professional,Yes,1,2-5 Miles,Pacific,38,Yes
15904,Married,Female,60000,1,Partial College,Professional,Yes,1,10+ Miles,North America,56,Yes
24217,Single,Female,10000,2,High School,Manual,No,1,0-1 Miles,Europe,38,Yes
27347,Married,Male,80000,0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,32,No
16708,Single,Female,90000,0,Bachelors,Management,No,1,5-10 Miles,Pacific,48,Yes
23656,Single,Female,90000,0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,34,Yes
27747,Married,Male,40000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,30,No
13014,Married,Male,100000,0,Bachelors,Management,Yes,2,0-1 Miles,North America,38,No
27780,Married,Female,20000,2,High School,Manual,Yes,1,0-1 Miles,Europe,41,Yes
16301,Single,Male,20000,0,High School,Manual,No,1,2-5 Miles,Europe,29,No
18955,Single,Male,40000,2,High School,Skilled Manual,Yes,2,2-5 Miles,North America,44,Yes
29476,Married,Female,20000,0,Partial College,Manual,No,1,0-1 Miles,Europe,47,Yes
21288,Single,Male,130000,2,Bachelors,Management,No,4,1-2 Miles,North America,43,No
14298,Married,Female,70000,2,Partial College,Professional,Yes,0,5-10 Miles,North America,49,Yes
27913,Married,Female,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,29,No
13656,Married,Female,110000,4,Graduate Degree,Management,Yes,2,5-10 Miles,North America,65,No
25235,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,43,Yes
12866,Single,Female,10000,0,Partial High School,Manual,Yes,2,0-1 Miles,Europe,31,Yes
26344,Single,Female,50000,3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,Yes
23612,Single,Female,90000,0,Partial College,Professional,No,2,2-5 Miles,Europe,62,Yes
25099,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,46,Yes
26626,Single,Male,60000,0,Graduate Degree,Professional,No,1,0-1 Miles,North America,39,Yes
13811,Single,Female,30000,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,43,Yes
18837,Married,Female,70000,3,High School,Professional,Yes,0,1-2 Miles,North America,51,No
23397,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,46,Yes
21161,Married,Female,60000,0,Bachelors,Professional,Yes,1,2-5 Miles,North America,48,Yes
29217,Married,Female,100000,2,Partial College,Professional,Yes,1,2-5 Miles,North America,41,No
12959,Single,Female,70000,0,Bachelors,Professional,Yes,1,2-5 Miles,North America,44,No
19640,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,No
15250,Single,Male,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,26,No
21614,Married,Male,50000,2,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,39,Yes
19812,Single,Female,70000,1,Partial College,Professional,Yes,0,5-10 Miles,North America,49,Yes
12680,Single,Male,80000,0,Bachelors,Professional,No,3,10+ Miles,Pacific,34,Yes
17102,Single,Male,30000,0,High School,Manual,Yes,1,2-5 Miles,Europe,34,No
18732,Married,Male,30000,0,Partial College,Clerical,No,2,0-1 Miles,Pacific,74,No
13383,Single,Female,60000,1,Partial College,Professional,Yes,2,10+ Miles,North America,56,Yes
26438,Married,Female,130000,5,High School,Management,Yes,4,0-1 Miles,Pacific,33,Yes
24549,Single,Male,130000,4,Bachelors,Management,No,3,0-1 Miles,Europe,61,Yes
12679,Married,Female,100000,5,High School,Management,No,2,10+ Miles,Pacific,33,No
23501,Married,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,70,No
20503,Married,Male,40000,0,High School,Professional,No,2,2-5 Miles,North America,61,No
18201,Married,Female,100000,5,High School,Management,Yes,2,10+ Miles,Pacific,33,Yes
15100,Married,Female,110000,4,Bachelors,Management,No,4,5-10 Miles,Europe,59,Yes
15475,Single,Female,50000,2,Bachelors,Skilled Manual,Yes,0,0-1 Miles,North America,37,Yes
13992,Single,Male,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,28,Yes
17764,Married,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,37,Yes
16517,Married,Female,10000,1,High School,Manual,Yes,0,2-5 Miles,Pacific,30,Yes
13725,Married,Male,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,52,Yes
19348,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,41,No
21845,Married,Male,100000,4,High School,Professional,No,3,2-5 Miles,Europe,52,No
21529,Single,Female,100000,4,Bachelors,Management,Yes,3,10+ Miles,Europe,53,No
20553,Married,Male,100000,3,Partial College,Professional,Yes,4,5-10 Miles,Europe,49,Yes
18899,Married,Male,30000,0,Partial College,Clerical,No,2,5-10 Miles,Pacific,56,Yes
19427,Single,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,36,Yes
14160,Married,Female,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,37,Yes
22261,Single,Male,50000,2,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,39,Yes
13006,Single,Female,90000,0,Bachelors,Professional,No,0,2-5 Miles,Pacific,40,Yes
17690,Single,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,Yes
20453,Married,Male,100000,1,Bachelors,Management,Yes,2,0-1 Miles,Pacific,48,No
19899,Married,Male,110000,4,Partial College,Professional,Yes,3,5-10 Miles,Europe,49,Yes
13098,Married,Male,60000,0,High School,Professional,No,2,5-10 Miles,North America,49,No
26541,Married,Female,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No
23605,Married,Male,130000,4,Partial College,Professional,Yes,3,0-1 Miles,Europe,50,Yes
18676,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,47,No
23818,Married,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,Yes
28836,Single,Female,60000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,35,Yes
28615,Married,Male,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,No
19669,Single,Female,40000,0,Partial College,Skilled Manual,No,1,5-10 Miles,North America,28,No
16055,Married,Male,10000,0,Partial College,Manual,Yes,0,1-2 Miles,Europe,50,No
20194,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,46,Yes
23154,Married,Male,50000,2,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,37,Yes
14558,Married,Female,50000,1,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,36,Yes
23713,Married,Female,70000,1,Bachelors,Management,Yes,1,10+ Miles,North America,59,No
24580,Married,Male,110000,5,Partial High School,Professional,Yes,3,10+ Miles,Europe,59,Yes
16707,Single,Male,90000,0,Bachelors,Professional,Yes,1,2-5 Miles,Pacific,48,Yes
15967,Married,Male,70000,3,High School,Professional,Yes,0,1-2 Miles,North America,51,No
25871,Single,Male,40000,1,High School,Professional,Yes,2,10+ Miles,North America,59,No
14605,Single,Female,80000,4,Bachelors,Skilled Manual,No,1,0-1 Miles,North America,41,Yes
15823,Single,Female,60000,0,Graduate Degree,Management,Yes,1,5-10 Miles,Pacific,68,No
16448,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,1,0-1 Miles,Europe,44,Yes
13525,Married,Female,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Pacific,28,Yes
15676,Single,Male,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,37,Yes
13935,Married,Female,40000,2,High School,Skilled Manual,Yes,2,2-5 Miles,North America,45,No
27407,Single,Female,70000,0,Bachelors,Management,Yes,3,10+ Miles,North America,60,Yes
26527,Married,Male,70000,1,Partial High School,Skilled Manual,Yes,2,10+ Miles,North America,54,No
13949,Married,Male,80000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,47,Yes
14376,Single,Female,70000,0,Bachelors,Management,Yes,2,10+ Miles,North America,62,No
25389,Married,Female,60000,2,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,37,Yes
19999,Single,Female,40000,0,Bachelors,Professional,No,1,2-5 Miles,North America,39,Yes
15684,Single,Male,90000,0,Partial College,Professional,No,2,2-5 Miles,Europe,62,Yes
20307,Single,Female,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No
18901,Single,Male,20000,1,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,55,No
21993,Married,Male,70000,0,Bachelors,Professional,No,1,0-1 Miles,Pacific,42,No
18741,Married,Male,30000,0,Partial College,Clerical,No,2,0-1 Miles,Pacific,70,No
19014,Married,Male,60000,1,High School,Professional,Yes,2,10+ Miles,North America,55,No
18297,Single,Female,70000,0,Bachelors,Professional,No,2,5-10 Miles,Pacific,43,Yes
18345,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
22837,Married,Male,120000,5,High School,Management,Yes,4,10+ Miles,Europe,59,No
24754,Married,Female,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,47,Yes
23269,Married,Female,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,50,Yes
25073,Married,Female,60000,2,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,42,Yes
21780,Married,Male,70000,1,Partial College,Professional,Yes,1,2-5 Miles,North America,59,No
23449,Married,Male,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,49,No
19500,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,43,Yes
20261,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,44,Yes
21448,Married,Female,80000,0,Bachelors,Management,No,2,1-2 Miles,North America,63,Yes
25760,Married,Female,30000,0,Bachelors,Clerical,Yes,0,1-2 Miles,Europe,37,Yes
23212,Single,Male,70000,0,Bachelors,Professional,No,1,0-1 Miles,North America,38,No
14757,Married,Female,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,49,Yes
16805,Single,Male,60000,1,High School,Professional,Yes,2,10+ Miles,North America,56,Yes
23119,Single,Male,70000,0,High School,Professional,Yes,2,5-10 Miles,Pacific,49,Yes
14268,Single,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,Yes
27500,Single,Male,80000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,Pacific,51,Yes
14981,Single,Female,30000,4,Partial College,Clerical,Yes,3,0-1 Miles,Europe,28,No
14937,Single,Male,10000,4,Partial High School,Manual,Yes,1,0-1 Miles,Europe,39,Yes
19656,Married,Female,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,32,No
18247,Married,Female,70000,5,Bachelors,Professional,Yes,3,10+ Miles,Pacific,38,No
25581,Single,Female,20000,1,Partial College,Manual,Yes,0,1-2 Miles,Europe,46,No
20134,Married,Male,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,No
19708,Married,Female,80000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,71,Yes
16990,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,41,No
14373,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,2-5 Miles,North America,34,No
17317,Single,Female,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,41,No
16444,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,43,Yes
25802,Single,Male,120000,5,Partial College,Management,No,3,10+ Miles,Europe,56,No
25663,Married,Male,30000,3,Partial College,Clerical,Yes,2,0-1 Miles,Europe,28,No
22658,Single,Male,20000,2,High School,Manual,Yes,2,0-1 Miles,Europe,41,No
19508,Married,Male,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,31,No
26126,Married,Female,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,57,No
20824,Single,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,63,Yes
13991,Married,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,28,No
19806,Single,Female,60000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,32,No
16482,Married,Female,30000,0,Partial College,Clerical,No,2,5-10 Miles,Pacific,56,Yes
27971,Single,Female,80000,0,Bachelors,Professional,No,3,10+ Miles,Pacific,32,No
23487,Married,Male,70000,4,Partial College,Professional,Yes,3,2-5 Miles,North America,45,No
27675,Married,Female,40000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,54,No
24603,Single,Male,80000,0,Bachelors,Professional,No,3,10+ Miles,Pacific,33,No
14097,Married,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,No
19860,Single,Female,70000,1,Partial College,Professional,Yes,1,10+ Miles,North America,59,No
27605,Married,Male,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,49,Yes
28155,Single,Female,70000,0,Bachelors,Professional,Yes,1,2-5 Miles,North America,38,Yes
14476,Married,Male,60000,0,High School,Professional,No,2,1-2 Miles,North America,51,No
20546,Married,Female,60000,1,High School,Professional,No,2,2-5 Miles,North America,54,Yes
22684,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,43,Yes
20085,Married,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,North America,52,No
17595,Married,Male,50000,2,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,39,Yes
18937,Single,Male,70000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,49,No
19578,Married,Male,60000,3,Bachelors,Professional,Yes,1,2-5 Miles,Pacific,41,No
15662,Married,Female,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,46,Yes
26263,Single,Female,20000,0,Partial High School,Clerical,Yes,2,1-2 Miles,North America,50,No
23192,Married,Female,40000,0,Bachelors,Professional,No,1,0-1 Miles,North America,41,No
20145,Married,Male,10000,0,Partial College,Manual,Yes,1,0-1 Miles,Europe,52,Yes
27975,Single,Male,90000,0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,34,No
15756,Single,Female,70000,0,High School,Professional,Yes,2,5-10 Miles,Pacific,49,Yes
19854,Single,Female,70000,0,Bachelors,Management,Yes,3,10+ Miles,North America,60,Yes
19643,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,No
27778,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,1,1-2 Miles,Europe,40,Yes
17525,Married,Male,130000,1,Graduate Degree,Management,Yes,4,0-1 Miles,North America,48,No
28844,Single,Female,70000,2,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,38,Yes
18361,Single,Male,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,26,Yes
28756,Single,Female,40000,2,Partial College,Clerical,Yes,0,1-2 Miles,Europe,36,Yes
24617,Married,Female,30000,0,High School,Professional,No,2,1-2 Miles,North America,58,No
24613,Married,Female,100000,5,Partial High School,Professional,Yes,4,10+ Miles,Pacific,36,Yes
27517,Married,Male,100000,1,Bachelors,Management,Yes,3,2-5 Miles,Pacific,47,Yes
15248,Married,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,29,No
24033,Single,Female,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,36,Yes
17501,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,54,No
16495,Single,Female,80000,0,Partial College,Skilled Manual,No,2,1-2 Miles,Pacific,52,Yes
15202,Married,Male,90000,0,Partial College,Professional,Yes,1,5-10 Miles,North America,49,No
15607,Single,Male,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,42,No
15145,Single,Female,90000,0,Bachelors,Professional,Yes,4,10+ Miles,Pacific,35,Yes
17757,Single,Male,20000,0,Partial College,Manual,Yes,1,2-5 Miles,Europe,36,No
20320,Married,Female,60000,1,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,35,Yes
16092,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,40,No
19347,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,41,No
18975,Married,Male,30000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,62,No
19448,Single,Female,20000,1,Partial College,Manual,No,1,0-1 Miles,Europe,39,Yes
19869,Married,Female,70000,1,Partial College,Professional,Yes,2,1-2 Miles,North America,58,Yes
26924,Single,Female,20000,0,Partial College,Manual,No,0,0-1 Miles,Pacific,29,Yes
16366,Married,Female,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,51,Yes
16239,Married,Male,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,48,No
