Date,Hotel,Region,Room Type,Occupancy Rate (%),Average Daily Rate (USD),Revenue (USD),Customer Rating
2024-08-08,Mountain Inn,South,Suite,58.242203074394965,126.537275312246,11740.557087343095,4.211626030243792
2024-12-12,Mountain Inn,East,Family Room,72.21231371710878,227.8147501045673,13455.199927010462,4.962917875012946
2024-01-25,City Center Hotel,East,Family Room,79.64998474748333,296.2336652926409,5000.0,3.71713328171732
2024-12-19,Seaside Resort,West,Standard,74.15117266650157,179.14969627580845,15690.392042087735,5.0
2024-07-26,Luxury Stay,South,Standard,93.28456184690495,205.25105441368834,5569.356480244869,5.0
2024-01-03,Budget Lodge,South,Standard,45.733472039420626,184.22592379076636,15265.296564663095,3.908222062923662
2024-08-02,Luxury Stay,South,Suite,77.1538190475774,144.3207665046412,19326.448780676248,3.595726015186551
2024-04-21,Budget Lodge,South,Deluxe,47.730311619192676,88.96198610989919,12615.617696780822,4.488066632473219
2024-07-10,Luxury Stay,North,Suite,86.39568443226253,144.71132584523173,23385.579350934357,3.7567325402367993
2024-02-16,Seaside Resort,South,Family Room,73.58311928336995,110.40208095241343,7697.495502907561,3.190411348052865
2024-08-08,Budget Lodge,East,Standard,81.29414958036178,265.2051039029559,20956.30340815916,4.896867057466086
2024-07-05,City Center Hotel,East,Deluxe,62.04175559115351,174.24451530383806,18375.685282034603,4.851513171093956
2024-02-19,Luxury Stay,North,Family Room,94.19197397486627,162.70403354764147,6419.833758446555,4.1088581226344925
2024-07-15,Luxury Stay,East,Family Room,90.62586996088277,224.4576912393903,28553.971495202662,3.1159946723902756
2024-08-03,Budget Lodge,East,Family Room,83.75316454517832,123.9124448572056,14681.27357248017,3.1393316241478297
2024-08-08,City Center Hotel,South,Suite,73.05724129704839,141.65679809977237,10612.57988922184,4.0750605018934065
2024-03-30,City Center Hotel,East,Standard,83.69785927942698,183.40361346243105,7964.5640260799155,3.6500902758464773
2024-08-19,Seaside Resort,North,Family Room,64.39661148018976,231.43844957117403,13899.90986170163,3.761234947500874
2024-11-18,City Center Hotel,South,Standard,87.83333488531068,205.08425225843942,14362.965638050202,4.715374208542002
2024-09-14,City Center Hotel,West,Suite,99.74221341485881,192.41625712579412,15513.227642698323,4.51322552219579
2024-06-01,City Center Hotel,South,Family Room,91.05915839968779,183.90588676180082,13511.0192188802,4.9646998763483285
2024-09-12,Mountain Inn,North,Suite,64.05596295288886,200.01179277633875,18166.126550575467,3.3065637436359196
2024-09-14,Seaside Resort,South,Suite,80.42125975909654,190.08264525646274,13061.850836683769,3.7597659019193017
2024-03-05,Luxury Stay,South,Standard,55.60287684362028,128.50138626115321,5325.179413797645,4.5312871868220785
2024-07-08,Budget Lodge,North,Family Room,83.58585466763513,182.30396108165758,14253.192521751795,4.3136548387090246
2024-03-31,Luxury Stay,South,Suite,81.75905119293809,126.31556705411236,5000.0,5.0
2024-06-21,Seaside Resort,North,Family Room,46.952754907017535,184.05412714504118,16768.85315445695,4.294375694132849
2024-09-03,Budget Lodge,North,Standard,57.57324234131454,155.96760292558793,10103.498848586823,5.0
2024-09-12,Seaside Resort,West,Suite,70.75291654884349,306.9690811391431,15816.801774579002,4.378012461206199
2024-04-25,City Center Hotel,East,Standard,70.48710379288761,178.0052808124144,21570.374907623023,4.743517213312062
2024-02-18,Budget Lodge,East,Family Room,56.857845968717925,109.78802168692056,10256.256523659998,3.77353953725088
2024-08-14,City Center Hotel,South,Family Room,80.83468094028275,173.29098946615377,20306.28129256059,4.0100010483187924
2024-03-09,Luxury Stay,South,Standard,78.77210413410768,205.9679372818944,12833.052166569234,4.637661082687632
2024-05-05,Luxury Stay,West,Deluxe,72.08596302032221,263.6681973076262,23765.974010327925,5.0
2024-07-31,Budget Lodge,West,Suite,63.66312749762456,150.52738000306408,13174.236934008934,4.510465864517527
2024-02-22,Budget Lodge,West,Family Room,90.73060689624845,100.878601298818,10797.535072466544,3.941779759645766
2024-04-21,Seaside Resort,North,Family Room,99.83110669632443,220.84185057154906,18436.19225197644,4.964134520669839
2024-06-07,Seaside Resort,West,Suite,67.74657774230194,110.97006470501744,12821.05135188182,2.4656149406040835
2024-08-27,City Center Hotel,West,Standard,65.81749624267769,158.19222792462574,10792.752429354958,3.004435848945189
2024-05-29,Budget Lodge,South,Standard,82.36811498117994,167.1189757244503,12610.800746481043,4.477143956567872
2024-05-18,Luxury Stay,West,Standard,69.6295593037952,176.51832733499458,14776.967339084993,4.009875849377187
2024-04-22,Seaside Resort,North,Deluxe,72.90904199005149,214.4582228537168,21710.900656224272,4.423859555786915
2024-05-22,Seaside Resort,North,Deluxe,86.09479727587006,145.8182858856806,5329.561272702114,4.045085265702359
2024-05-17,Luxury Stay,South,Family Room,46.359658687390606,166.31353739166195,15115.403294752103,4.399661986222711
2024-10-30,Seaside Resort,West,Standard,94.77453487279004,179.28648235253058,18124.517973270216,3.4299180253047665
2024-01-31,City Center Hotel,West,Suite,76.09020786494013,187.4798978759394,15967.24287495898,4.399340260255784
2024-10-19,Budget Lodge,North,Family Room,68.82760283156729,184.89135873539612,21549.32584716767,4.696090169745309
2024-04-17,Luxury Stay,West,Suite,73.66148768667827,201.800288761129,14628.27335120738,4.854385422751863
2024-10-10,Budget Lodge,West,Family Room,74.43644032530779,222.19197548208686,14077.242789070275,5.0
2024-06-07,Seaside Resort,West,Deluxe,49.031980448326124,199.6317057825484,17961.647735066716,4.170868910451671
2024-11-21,Seaside Resort,East,Family Room,97.42407341179853,202.67927617546093,15496.569074756748,4.191737760793025
2024-01-14,Luxury Stay,South,Deluxe,75.61988448405927,100.88884166267611,13047.956308597644,2.9337792750783067
2024-05-01,City Center Hotel,East,Family Room,81.64503195671062,182.51138495828403,17580.7201979319,3.6280120192031027
2024-08-02,Mountain Inn,South,Standard,89.27324655861064,203.97537740008042,11737.358533916773,3.864842548195371
2024-09-28,Luxury Stay,North,Suite,59.6825631365955,216.4470597285225,11944.114239903365,4.735223686593448
2024-01-25,Mountain Inn,West,Standard,82.10207848552842,145.38246128831028,12360.029891171933,3.5722992131372595
2024-11-17,Mountain Inn,South,Family Room,70.9853836365181,147.04803625556775,21765.345800832038,4.557438013824183
2024-10-20,City Center Hotel,East,Family Room,87.7015616282474,151.29496623582008,5000.0,3.998864798125634
2024-06-17,Mountain Inn,West,Family Room,43.09158869472757,206.82069499456716,16977.99417381471,3.8759823194196668
2024-04-12,Mountain Inn,North,Deluxe,73.51358549638097,231.69405274621045,15171.35907100111,4.1742257783932795
2024-12-19,City Center Hotel,South,Suite,65.95769016324057,159.62699463541992,6595.647703809398,3.72619053942301
2024-02-09,Mountain Inn,South,Suite,81.48394425951233,225.39811568135244,16548.63389568001,3.699673926335134
2024-08-22,Mountain Inn,South,Family Room,82.05066281052304,186.1739904582297,17378.759959157658,2.8066498659469197
2024-11-15,Mountain Inn,West,Family Room,64.38561157766961,173.78571114187818,17948.196156787002,3.826432054870477
2024-03-29,Luxury Stay,East,Deluxe,64.31739203735935,169.43078850910155,5000.0,3.6640222976958916
2024-04-09,Luxury Stay,East,Standard,73.34001947164006,217.33056823010787,21831.947059272192,3.6388133074556444
2024-05-23,Luxury Stay,South,Standard,61.55036659027188,196.2788908393535,11311.316476575796,4.291811143813028
2024-03-22,City Center Hotel,North,Suite,87.6297554317819,293.79127138238186,18432.83873376588,4.4610423669533565
2024-03-17,Seaside Resort,North,Deluxe,69.4618919932883,137.3887678501338,18705.36890341143,4.162536153249629
2024-02-28,Mountain Inn,East,Family Room,31.395176710175377,205.9050851014988,10616.514571903535,4.696790633314632
2024-08-16,Mountain Inn,North,Suite,69.37766915067292,153.53994950942436,18302.299761757753,4.402893348081256
2024-03-31,City Center Hotel,East,Deluxe,59.421842687340416,136.53565065056782,13072.533795438208,3.7934606671360505
2024-12-19,Mountain Inn,South,Standard,50.53086276808582,179.4566431482514,5000.0,3.6760005999999343
2024-01-01,Luxury Stay,East,Deluxe,56.43860042666141,186.86762397035181,20838.709627638895,4.218975565736793
2024-09-25,Seaside Resort,East,Standard,76.64112707749455,325.9086777530046,11124.7751849188,4.40163697693133
2024-10-12,Budget Lodge,South,Deluxe,94.92961242372347,170.7927092158399,10727.532686309729,4.9784910149220485
2024-07-15,Mountain Inn,North,Suite,79.6977671079747,123.49106352576582,12984.67065981639,4.833821131458067
2024-09-30,Luxury Stay,East,Standard,65.90244917676391,193.65053587471928,16361.183626636941,3.6209688954449817
2024-03-18,Budget Lodge,East,Suite,81.83856292756055,76.26799812268159,14713.647945889488,3.928595603910917
2024-05-20,Seaside Resort,South,Suite,68.11364534671512,175.4021608697867,17740.33462353585,4.4697124634424386
2024-10-14,Budget Lodge,North,Standard,64.58099446255284,180.80126411475803,8302.553167356706,4.74759844464128
2024-03-11,Luxury Stay,East,Standard,57.684559976505234,219.73001914726058,11288.068147846327,4.657278628093355
2024-02-19,Budget Lodge,South,Family Room,48.72256789872421,228.68111247139234,14420.014638392333,3.955285517018057
2024-03-20,City Center Hotel,East,Family Room,69.15114440160832,154.82151905461413,24489.43646329353,3.1221841433000384
2024-08-22,Budget Lodge,West,Family Room,77.37080234880197,172.46929926850336,14430.93730793121,3.300744536628086
2024-10-13,Mountain Inn,South,Suite,73.55064494977665,141.69395846946645,20426.111318308158,4.19084346002359
2024-11-02,Mountain Inn,North,Suite,68.76049608078962,123.59687225961531,15192.775843921589,4.239557905597042
2024-06-03,City Center Hotel,North,Family Room,60.813809089548286,195.49473896903172,12581.706812812157,3.2309244385959306
2024-02-29,Luxury Stay,North,Suite,84.12369287527453,116.32072257017003,13766.377879427797,4.03119872762249
2024-02-02,Mountain Inn,North,Suite,55.24302120080122,159.26865497140685,14157.901439855594,4.441857049880248
2024-05-06,Seaside Resort,East,Standard,86.64041870765213,130.24130200503814,18018.228694803693,3.1941413397449994
2024-08-08,Mountain Inn,East,Standard,59.96674471609913,207.484159314513,21873.056337882772,4.77349804126309
2024-07-18,Mountain Inn,North,Suite,63.71347143970448,270.0715049633244,16798.404238431605,3.7357281960081226
2024-05-05,Luxury Stay,North,Family Room,52.998222140764845,114.92060085983344,20935.388393708778,4.880329178803656
2024-02-10,Budget Lodge,North,Deluxe,67.47896779671545,87.34907585512154,10176.051311851572,3.6265832879568696
2024-10-01,Mountain Inn,East,Family Room,89.62968687716969,173.75565573249662,12926.847455929847,3.281362161981075
2024-10-23,City Center Hotel,North,Deluxe,82.73442132665934,180.78488979788793,11378.487328961666,3.6793041071107964
2024-03-25,Budget Lodge,North,Family Room,89.67633168042053,190.93296533786489,16572.22295437426,3.933396313845876
2024-03-29,Seaside Resort,West,Standard,82.83213818900904,157.68397423828276,13205.208074102931,3.7280640652599635
2024-02-11,Luxury Stay,West,Suite,58.44495257204446,169.96803505872842,18648.86468517098,3.8487990048988205
2024-04-29,Seaside Resort,North,Suite,70.03816163508664,198.37552052703012,10344.991441837792,4.233775604773333
2024-10-05,Budget Lodge,South,Standard,63.29701306323806,232.02154463224196,15215.154866606406,3.8801744411425205
2024-02-02,Budget Lodge,North,Deluxe,94.95862356058561,82.24756148408586,18434.28955506128,3.953721324233595
2024-10-02,Budget Lodge,West,Deluxe,57.04817030360533,161.55302804842688,5000.0,2.803541520558183
2024-06-01,Seaside Resort,South,Deluxe,88.40546534083666,190.69043969705316,25608.15653665102,4.274188611207331
2024-03-30,Budget Lodge,South,Standard,88.39430805163154,134.1011947694632,13584.240575600621,3.9375576916158326
2024-04-13,Seaside Resort,North,Deluxe,100.0,266.558481588365,5000.0,5.0
2024-01-12,Budget Lodge,West,Standard,68.85470111055754,148.22950598856315,15790.46949288393,3.3423043829222294
2024-06-08,City Center Hotel,West,Family Room,85.68483239370244,177.93536564963586,15167.217339865754,2.7341932700503397
2024-07-14,Budget Lodge,South,Family Room,100.0,207.80110484211454,14590.528102137536,4.43264794575103
2024-11-02,Seaside Resort,North,Standard,65.73537484599456,150.43576055990528,19955.955564633332,4.242568912819101
2024-09-18,Mountain Inn,East,Suite,51.974396287014606,87.67134760977915,18737.22485713528,3.294096885628198
2024-03-31,Budget Lodge,East,Family Room,46.79984949138354,158.56727365417333,16489.380955119224,2.929175731497136
2024-07-15,Mountain Inn,West,Deluxe,85.69068043291998,231.47202779635202,17250.77816973324,5.0
2024-03-09,City Center Hotel,East,Standard,46.75274687912125,163.15524366074308,14478.207752809567,4.989877273424748
2024-08-07,Luxury Stay,West,Deluxe,69.41521420593116,137.67828492705107,23877.454246200243,2.2587802689057095
2024-08-01,City Center Hotel,West,Deluxe,81.5596978055844,226.28361047513607,7604.019908211167,3.6792438795204494
2024-05-25,Budget Lodge,West,Suite,77.7776330524487,163.46125519884737,15698.258371079482,5.0
2024-08-20,Mountain Inn,East,Deluxe,81.38167296276258,154.49195931748915,15325.1231559439,3.6667562095554933
2024-08-21,Mountain Inn,West,Suite,78.33434783701281,187.47280448316548,19066.402030322966,3.656571436181343
2024-08-01,Seaside Resort,South,Family Room,94.1829871997009,218.53751048093937,10780.730612875504,3.8020684706594423
2024-03-01,Mountain Inn,North,Standard,60.71525428891805,299.0856765866273,6281.636988017319,3.2153721183622883
2024-12-28,Seaside Resort,North,Deluxe,64.84507292312203,221.36180538287115,15784.115080490967,2.806656979040369
2024-03-18,Luxury Stay,West,Standard,63.41010832093764,237.9919983194172,16406.15246109302,4.7367831175143245
2024-04-04,Budget Lodge,North,Deluxe,87.45287717793916,154.70169005060723,22447.997047238245,2.709944165626627
2024-11-25,Seaside Resort,East,Standard,88.50597882592595,128.70659470152617,8648.18976837457,4.173090016476129
2024-08-03,Luxury Stay,East,Deluxe,81.76837978977763,183.11656748095615,20773.4688335836,4.620605644930355
2024-07-31,Mountain Inn,North,Deluxe,92.75240500334891,185.3584957629798,26837.071820135607,2.9841415907691893
2024-10-30,Mountain Inn,East,Deluxe,57.32938698935429,126.07436293177014,13111.175562387614,3.35301211818345
2024-07-18,Luxury Stay,North,Deluxe,100.0,171.23527350479935,8545.28890253388,4.849225431874113
2024-12-17,Mountain Inn,North,Deluxe,97.84857932568387,199.96588008595654,12965.128168133144,4.373024204158928
2024-01-31,Luxury Stay,North,Deluxe,86.0343299586862,198.019669750904,15070.024836856903,3.567900005184779
2024-10-16,Seaside Resort,West,Deluxe,100.0,205.21439266921362,17818.939375034573,4.84157430235282
2024-12-08,Seaside Resort,North,Deluxe,50.150651884833394,194.54823650687214,12043.026350809763,4.844575006418012
2024-05-14,Luxury Stay,West,Deluxe,67.13327795606023,154.64956703649722,22775.992670736712,4.188336885110995
2024-03-23,Seaside Resort,North,Standard,63.97044808977071,154.30496866755783,9427.338424959691,3.369887840488436
2024-02-16,Seaside Resort,North,Suite,85.82218985636015,120.0524301003062,6303.974239136,3.7105859075697434
2024-07-24,Seaside Resort,North,Deluxe,59.24788890596781,269.2387519592547,20533.552121436587,4.200470720768773
2024-03-17,City Center Hotel,East,Suite,86.36242724006229,180.67251823096464,5000.0,3.867983619596758
2024-09-15,Budget Lodge,West,Deluxe,95.5580421599507,168.7573472102574,13979.35115563642,4.6572700247643954
2024-04-01,Mountain Inn,West,Deluxe,85.42804350125999,133.56039592737707,30000.0,2.9291581439234644
2024-04-09,City Center Hotel,North,Standard,79.25626535492252,326.7828951163889,14939.782235200342,2.954015529653633
2024-07-13,Seaside Resort,North,Family Room,60.181899886488765,126.33359838885522,9396.161746518752,4.126609778037703
