OrderID,UnitPrice,Quantity,Discount,StandardCost,OrderDate,ProductName,CategoryName
10790,38,20,0.150000006,6.175,12/22/2007,Gnocchi di nonna Alice,Grains/Cereals
10791,123.79,14,0.050000001,29.9,12/23/2007,Thüringer Rostbratwurst,Meat/Poultry
10791,9.65,20,0.050000001,22.62,12/23/2007,Jack's New England Clam Chowder,Seafood
10792,19,10,0,6.5,12/23/2007,Chang,Beverages
10792,7.45,3,0,5.0375,12/23/2007,Tourtière,Meat/Poultry
10792,12.5,15,0,5.98,12/23/2007,Scottish Longbreads,Confections
10793,9.65,14,0,22.62,12/24/2007,Jack's New England Clam Chowder,Seafood
10793,7,8,0,35.75,12/24/2007,Filo Mix,Grains/Cereals
10794,23.25,15,0.200000003,4.55,12/24/2007,Tofu,Produce
10794,7.45,6,0.200000003,5.0375,12/24/2007,Tourtière,Meat/Poultry
10795,17.45,65,0,1.625,12/24/2007,Pavlova,Confections
10795,39,35,0.25,10.075,12/24/2007,Alice Mutton,Meat/Poultry
10796,31.23,21,0.200000003,13.65,12/25/2007,Gumbär Gummibärchen,Confections
10796,19.45,10,0,9.1,12/25/2007,Gula Malacca,Condiments
10796,33.25,35,0.200000003,18.525,12/25/2007,Wimmers gute Semmelknödel,Grains/Cereals
10796,36,24,0.200000003,80.4635,12/25/2007,Gudbrandsdalsost,Dairy Products
10797,21,20,0,8.2875,12/25/2007,Queso Cabrales,Dairy Products
10798,49.3,2,0,52.65,12/26/2007,Tarte au sucre,Confections
10798,34.8,10,0,5.85,12/26/2007,Mozzarella di Giovanni,Dairy Products
10799,6,20,0.150000006,8.6125,12/26/2007,Konbu,Seafood
10799,4.5,20,0.150000006,12.6425,12/26/2007,Guaraná Fantástica,Beverages
10799,55,25,0,28.535,12/26/2007,Raclette Courdavault,Dairy Products
10800,21,50,0.100000001,8.2875,12/26/2007,Queso Cabrales,Dairy Products
10800,53,10,0.100000001,24.7,12/26/2007,Manjimup Dried Apples,Produce
10800,7.45,7,0.100000001,5.0375,12/26/2007,Tourtière,Meat/Poultry
10801,39,40,0.25,10.075,12/29/2007,Alice Mutton,Meat/Poultry
10801,123.79,20,0.25,29.9,12/29/2007,Thüringer Rostbratwurst,Meat/Poultry
10802,25.89,25,0.25,6.2725,12/29/2007,Nord-Ost Matjeshering,Seafood
10802,53,30,0.25,24.7,12/29/2007,Manjimup Dried Apples,Produce
10802,24,60,0.25,9.75,12/29/2007,Pâté chinois,Meat/Poultry
10802,49.3,5,0.25,52.65,12/29/2007,Tarte au sucre,Confections
10803,9.2,24,0.050000001,8.125,12/30/2007,Teatime Chocolate Biscuits,Confections
10803,14,15,0.050000001,20.2995,12/30/2007,NuNuCa Nuß-Nougat-Creme,Confections
10803,55,15,0.050000001,28.535,12/30/2007,Raclette Courdavault,Dairy Products
10804,31,36,0,13.8775,12/30/2007,Ikura,Seafood
10804,45.6,24,0,12.35,12/30/2007,Rössle Sauerkraut,Produce
10804,20,4,0.150000006,21.32,12/30/2007,Maxilaku,Confections
10805,14,10,0,6.5,12/30/2007,Sasquatch Ale,Beverages
10805,263.5,10,0,20.8,12/30/2007,Côte de Blaye,Beverages
10806,19,20,0.25,6.5,12/31/2007,Chang,Beverages
10806,21.05,2,0,7.8,12/31/2007,Louisiana Fiery Hot Pepper Sauce,Condiments
10806,10,15,0.25,10.5625,12/31/2007,Longlife Tofu,Produce
10807,18.4,1,0,63.05,12/31/2007,Boston Crab Meat,Seafood
10808,38,20,0.150000006,6.175,1/1/2008,Gnocchi di nonna Alice,Grains/Cereals
10808,18,50,0.150000006,21.6125,1/1/2008,Lakkalikööri,Beverages
10809,7,20,0,35.75,1/1/2008,Filo Mix,Grains/Cereals
10810,6,7,0,8.6125,1/1/2008,Konbu,Seafood
10810,14,5,0,20.2995,1/1/2008,NuNuCa Nuß-Nougat-Creme,Confections
10810,15,5,0,15.1125,1/1/2008,Outback Lager,Beverages
10811,9.2,15,0,8.125,1/2/2008,Teatime Chocolate Biscuits,Confections
10811,9,18,0,23.4,1/2/2008,Tunnbröd,Grains/Cereals
10811,18.4,30,0,63.05,1/2/2008,Boston Crab Meat,Seafood
10812,12.5,16,0.100000001,3.9,1/2/2008,Gorgonzola Telino,Dairy Products
10812,34.8,40,0.100000001,5.85,1/2/2008,Mozzarella di Giovanni,Dairy Products
10812,13,20,0,6.175,1/2/2008,Original Frankfurter grüne Soße,Condiments
10813,19,12,0.200000003,6.5,1/5/2008,Chang,Beverages
10813,12,35,0,9.75,1/5/2008,Spegesild,Seafood
10814,9.65,20,0,22.62,1/5/2008,Jack's New England Clam Chowder,Seafood
10814,46,20,0.150000006,26,1/5/2008,Ipoh Coffee,Beverages
10814,12.75,8,0.150000006,11.3425,1/5/2008,Chocolade,Confections
10814,28.5,30,0.150000006,9.1,1/5/2008,Sirop d'érable,Condiments
10815,2.5,16,0,9.1,1/5/2008,Geitost,Dairy Products
10816,263.5,30,0.050000001,20.8,1/6/2008,Côte de Blaye,Beverages
10816,49.3,20,0.050000001,52.65,1/6/2008,Tarte au sucre,Confections
10817,31.23,40,0.150000006,13.65,1/6/2008,Gumbär Gummibärchen,Confections
10817,263.5,30,0,20.8,1/6/2008,Côte de Blaye,Beverages
10817,18.4,60,0.150000006,63.05,1/6/2008,Boston Crab Meat,Seafood
10817,49.3,25,0.150000006,52.65,1/6/2008,Tarte au sucre,Confections
10818,32,20,0,11.7,1/7/2008,Mascarpone Fabioli,Dairy Products
10818,9.65,20,0,22.62,1/7/2008,Jack's New England Clam Chowder,Seafood
10819,46,7,0,26,1/7/2008,Ipoh Coffee,Beverages
10819,7.75,20,0,28.535,1/7/2008,Rhönbräu Klosterbier,Beverages
10820,38,30,0,6.175,1/7/2008,Gnocchi di nonna Alice,Grains/Cereals
10821,18,20,0,13.6825,1/8/2008,Steeleye Stout,Beverages
10821,53,6,0,24.7,1/8/2008,Manjimup Dried Apples,Produce
10822,49.3,3,0,52.65,1/8/2008,Tarte au sucre,Confections
10822,15,6,0,15.1125,1/8/2008,Outback Lager,Beverages
10823,21,20,0.100000001,8.2875,1/9/2008,Queso Cabrales,Dairy Products
10823,19.5,15,0,29.64,1/9/2008,Ravioli Angelo,Grains/Cereals
10823,55,40,0.100000001,28.535,1/9/2008,Raclette Courdavault,Dairy Products
10823,13,15,0.100000001,6.175,1/9/2008,Original Frankfurter grüne Soße,Condiments
10824,9.65,12,0,22.62,1/9/2008,Jack's New England Clam Chowder,Seafood
10824,15,9,0,15.1125,1/9/2008,Outback Lager,Beverages
10825,31.23,12,0,13.65,1/9/2008,Gumbär Gummibärchen,Confections
10825,32.8,20,0,12.675,1/9/2008,Perth Pasties,Meat/Poultry
10826,12.5,35,0,3.9,1/12/2008,Gorgonzola Telino,Dairy Products
10826,19.5,15,0,29.64,1/12/2008,Ravioli Angelo,Grains/Cereals
10827,31,15,0,13.8775,1/12/2008,Ikura,Seafood
10827,18,21,0,13,1/12/2008,Chartreuse verte,Beverages
10828,81,5,0,16.25,1/13/2008,Sir Rodney's Marmalade,Confections
10828,263.5,2,0,20.8,1/13/2008,Côte de Blaye,Beverages
10829,19,10,0,6.5,1/13/2008,Chang,Beverages
10829,40,20,0,11.7,1/13/2008,Northwoods Cranberry Sauce,Condiments
10829,6,10,0,8.6125,1/13/2008,Konbu,Seafood
10829,34,21,0,8.125,1/13/2008,Camembert Pierrot,Dairy Products
10830,25,6,0,11.7,1/13/2008,Grandma's Boysenberry Spread,Condiments
10830,18,28,0,13,1/13/2008,Chartreuse verte,Beverages
10830,34,30,0,8.125,1/13/2008,Camembert Pierrot,Dairy Products
10830,12.5,24,0,5.98,1/13/2008,Scottish Longbreads,Confections
10831,9.2,2,0,8.125,1/14/2008,Teatime Chocolate Biscuits,Confections
10831,18,8,0,13.6825,1/14/2008,Steeleye Stout,Beverages
10831,263.5,8,0,20.8,1/14/2008,Côte de Blaye,Beverages
10831,46,9,0,26,1/14/2008,Ipoh Coffee,Beverages
10832,6,3,0.200000003,8.6125,1/14/2008,Konbu,Seafood
10832,14,10,0.200000003,20.2995,1/14/2008,NuNuCa Nuß-Nougat-Creme,Confections
10832,19.45,16,0.200000003,9.1,1/14/2008,Gula Malacca,Condiments
10832,33.25,3,0,18.525,1/14/2008,Wimmers gute Semmelknödel,Grains/Cereals
10833,30,20,0.100000001,12.35,1/15/2008,Uncle Bob's Organic Dried Pears,Produce
10833,12.5,9,0.100000001,3.9,1/15/2008,Gorgonzola Telino,Dairy Products
10833,32.8,9,0.100000001,12.675,1/15/2008,Perth Pasties,Meat/Poultry
10834,123.79,8,0.050000001,29.9,1/15/2008,Thüringer Rostbratwurst,Meat/Poultry
10834,25.89,20,0.050000001,6.2725,1/15/2008,Nord-Ost Matjeshering,Seafood
10835,55,15,0,28.535,1/15/2008,Raclette Courdavault,Dairy Products
10835,13,2,0.200000003,6.175,1/15/2008,Original Frankfurter grüne Soße,Condiments
10836,21,52,0,2.925,1/16/2008,Gustaf's Knäckebröd,Grains/Cereals
10836,18,6,0,13.6825,1/16/2008,Steeleye Stout,Beverages
10836,19.5,24,0,29.64,1/16/2008,Ravioli Angelo,Grains/Cereals
10836,34,60,0,8.125,1/16/2008,Camembert Pierrot,Dairy Products
10836,33.25,30,0,18.525,1/16/2008,Wimmers gute Semmelknödel,Grains/Cereals
10837,6,6,0,8.6125,1/16/2008,Konbu,Seafood
10837,18.4,25,0,63.05,1/16/2008,Boston Crab Meat,Seafood
10837,9.5,40,0.25,15.6,1/16/2008,Zaanse koeken,Confections
10837,18,21,0.25,21.6125,1/16/2008,Lakkalikööri,Beverages
10838,18,4,0.25,25.35,1/19/2008,Chai,Beverages
10838,62.5,25,0.25,24.7,1/19/2008,Carnarvon Tigers,Seafood
10838,19,50,0.25,11.05,1/19/2008,Inlagd Sill,Seafood
10839,13.25,30,0.100000001,9.1,1/19/2008,Escargots de Bourgogne,Seafood
10839,34.8,15,0.100000001,5.85,1/19/2008,Mozzarella di Giovanni,Dairy Products
10840,14,6,0.200000003,20.2995,1/19/2008,NuNuCa Nuß-Nougat-Creme,Confections
10840,18,10,0.200000003,13,1/19/2008,Chartreuse verte,Beverages
10841,31,16,0,13.8775,1/20/2008,Ikura,Seafood
10841,38,30,0,6.175,1/20/2008,Gnocchi di nonna Alice,Grains/Cereals
10841,55,50,0,28.535,1/20/2008,Raclette Courdavault,Dairy Products
10841,13,15,0,6.175,1/20/2008,Original Frankfurter grüne Soße,Condiments
10842,21,15,0,8.2875,1/20/2008,Queso Cabrales,Dairy Products
10842,46,5,0,26,1/20/2008,Ipoh Coffee,Beverages
10842,12.5,20,0,5.98,1/20/2008,Scottish Longbreads,Confections
10842,15,12,0,15.1125,1/20/2008,Outback Lager,Beverages
10843,53,4,0.25,24.7,1/21/2008,Manjimup Dried Apples,Produce
10844,21,35,0,2.925,1/21/2008,Gustaf's Knäckebröd,Grains/Cereals
10845,9,70,0.100000001,23.4,1/21/2008,Tunnbröd,Grains/Cereals
10845,18,25,0.100000001,13.6825,1/21/2008,Steeleye Stout,Beverages
10845,14,42,0.100000001,16.8285,1/21/2008,Singaporean Hokkien Fried Mee,Grains/Cereals
10845,13.25,60,0.100000001,9.1,1/21/2008,Escargots de Bourgogne,Seafood
10845,33.25,48,0,18.525,1/21/2008,Wimmers gute Semmelknödel,Grains/Cereals
10846,22,21,0,22.1,1/22/2008,Chef Anton's Cajun Seasoning,Condiments
10846,15,30,0,15.1125,1/22/2008,Outback Lager,Beverages
10846,10,20,0,10.5625,1/22/2008,Longlife Tofu,Produce
10847,18,80,0.200000003,25.35,1/22/2008,Chai,Beverages
10847,9.2,12,0.200000003,8.125,1/22/2008,Teatime Chocolate Biscuits,Confections
10847,26,60,0.200000003,34.45,1/22/2008,Gravad lax,Seafood
10847,9.5,36,0.200000003,8.45,1/22/2008,Røgede sild,Seafood
10847,34,45,0.200000003,8.125,1/22/2008,Camembert Pierrot,Dairy Products
10847,21.5,55,0.200000003,4.8425,1/22/2008,Fløtemysost,Dairy Products
10848,21.35,30,0,40.625,1/23/2008,Chef Anton's Gumbo Mix,Condiments
10848,97,3,0,14.3,1/23/2008,Mishi Kobe Niku,Meat/Poultry
10849,10,49,0,11.96,1/23/2008,Aniseed Syrup,Condiments
10849,31.23,18,0.150000006,13.65,1/23/2008,Gumbär Gummibärchen,Confections
10850,14,20,0.150000006,20.2995,1/23/2008,NuNuCa Nuß-Nougat-Creme,Confections
10850,2.5,4,0.150000006,9.1,1/23/2008,Geitost,Dairy Products
10850,15,30,0.150000006,15.1125,1/23/2008,Outback Lager,Beverages
10851,19,5,0.050000001,6.5,1/26/2008,Chang,Beverages
10851,14,10,0.050000001,20.2995,1/26/2008,NuNuCa Nuß-Nougat-Creme,Confections
10851,19.5,10,0.050000001,29.64,1/26/2008,Ravioli Angelo,Grains/Cereals
10851,55,42,0.050000001,28.535,1/26/2008,Raclette Courdavault,Dairy Products
10852,19,15,0,6.5,1/26/2008,Chang,Beverages
10852,39,6,0,10.075,1/26/2008,Alice Mutton,Meat/Poultry
10852,49.3,50,0,52.65,1/26/2008,Tarte au sucre,Confections
10853,62.5,10,0,24.7,1/27/2008,Carnarvon Tigers,Seafood
10854,31,100,0.150000006,13.8775,1/27/2008,Ikura,Seafood
10854,6,65,0.150000006,8.6125,1/27/2008,Konbu,Seafood
10855,17.45,50,0,1.625,1/27/2008,Pavlova,Confections
10855,12.5,14,0,3.9,1/27/2008,Gorgonzola Telino,Dairy Products
10855,38,24,0,6.175,1/27/2008,Gnocchi di nonna Alice,Grains/Cereals
10855,21.05,15,0.150000006,7.8,1/27/2008,Louisiana Fiery Hot Pepper Sauce,Condiments
10856,19,20,0,6.5,1/28/2008,Chang,Beverages
10856,14,20,0,16.8285,1/28/2008,Singaporean Hokkien Fried Mee,Grains/Cereals
10857,10,30,0,11.96,1/28/2008,Aniseed Syrup,Condiments
10857,31.23,35,0.25,13.65,1/28/2008,Gumbär Gummibärchen,Confections
10857,123.79,10,0.25,29.9,1/28/2008,Thüringer Rostbratwurst,Meat/Poultry
10858,30,5,0,12.35,1/29/2008,Uncle Bob's Organic Dried Pears,Produce
10858,43.9,10,0,20.15,1/29/2008,Schoggi Schokolade,Confections
10858,15,4,0,15.1125,1/29/2008,Outback Lager,Beverages
10859,4.5,40,0.25,12.6425,1/29/2008,Guaraná Fantástica,Beverages
10859,7.45,35,0.25,5.0375,1/29/2008,Tourtière,Meat/Poultry
10859,33.25,30,0.25,18.525,1/29/2008,Wimmers gute Semmelknödel,Grains/Cereals
10860,53,3,0,24.7,1/29/2008,Manjimup Dried Apples,Produce
10860,18,20,0,21.6125,1/29/2008,Lakkalikööri,Beverages
10861,39,42,0,10.075,1/30/2008,Alice Mutton,Meat/Poultry
10861,62.5,20,0,24.7,1/30/2008,Carnarvon Tigers,Seafood
10861,10,40,0,16.9,1/30/2008,Sir Rodney's Scones,Confections
10861,2.5,35,0,9.1,1/30/2008,Geitost,Dairy Products
10861,49.3,3,0,52.65,1/30/2008,Tarte au sucre,Confections
10862,21,25,0,8.2875,1/30/2008,Queso Cabrales,Dairy Products
10862,7,8,0,35.75,1/30/2008,Filo Mix,Grains/Cereals
10863,18,20,0.150000006,25.35,2/2/2008,Chai,Beverages
10863,13.25,12,0.150000006,9.1,2/2/2008,Escargots de Bourgogne,Seafood
10864,18,4,0,13.6825,2/2/2008,Steeleye Stout,Beverages
10864,14,15,0,32.045,2/2/2008,Laughing Lumberjack Lager,Beverages
10865,263.5,60,0.050000001,20.8,2/2/2008,Côte de Blaye,Beverages
10865,18,80,0.050000001,13,2/2/2008,Chartreuse verte,Beverages
10866,19,21,0.25,6.5,2/3/2008,Chang,Beverages
10866,4.5,6,0.25,12.6425,2/3/2008,Guaraná Fantástica,Beverages
10866,25.89,40,0.25,6.2725,2/3/2008,Nord-Ost Matjeshering,Seafood
10867,32.8,3,0,12.675,2/3/2008,Perth Pasties,Meat/Poultry
10868,31.23,20,0,13.65,2/4/2008,Gumbär Gummibärchen,Confections
10868,18,30,0,13.6825,2/4/2008,Steeleye Stout,Beverages
10868,20,42,0.100000001,21.32,2/4/2008,Maxilaku,Confections
10869,18,40,0,25.35,2/4/2008,Chai,Beverages
10869,21,10,0,8.2875,2/4/2008,Queso Cabrales,Dairy Products
10869,9,50,0,23.4,2/4/2008,Tunnbröd,Grains/Cereals
10869,12.5,20,0,5.98,2/4/2008,Scottish Longbreads,Confections
10870,18,3,0,13.6825,2/4/2008,Steeleye Stout,Beverages
10870,53,2,0,24.7,2/4/2008,Manjimup Dried Apples,Produce
10871,25,50,0.050000001,11.7,2/5/2008,Grandma's Boysenberry Spread,Condiments
10871,17.45,12,0.050000001,1.625,2/5/2008,Pavlova,Confections
10871,39,16,0.050000001,10.075,2/5/2008,Alice Mutton,Meat/Poultry
10872,24,10,0.050000001,9.75,2/5/2008,Pâté chinois,Meat/Poultry
10872,49.3,20,0.050000001,52.65,2/5/2008,Tarte au sucre,Confections
10872,33.25,15,0.050000001,18.525,2/5/2008,Wimmers gute Semmelknödel,Grains/Cereals
10872,21.05,21,0.050000001,7.8,2/5/2008,Louisiana Fiery Hot Pepper Sauce,Condiments
10873,10,20,0,16.9,2/6/2008,Sir Rodney's Scones,Confections
10873,45.6,3,0,12.35,2/6/2008,Rössle Sauerkraut,Produce
10874,31,10,0,13.8775,2/6/2008,Ikura,Seafood
10875,9.2,25,0,8.125,2/6/2008,Teatime Chocolate Biscuits,Confections
10875,9.5,21,0.100000001,15.6,2/6/2008,Zaanse koeken,Confections
10875,20,15,0,21.32,2/6/2008,Maxilaku,Confections
10876,12,21,0,9.75,2/9/2008,Spegesild,Seafood
10876,33.25,20,0,18.525,2/9/2008,Wimmers gute Semmelknödel,Grains/Cereals
10877,17.45,30,0.25,1.625,2/9/2008,Pavlova,Confections
10877,62.5,25,0,24.7,2/9/2008,Carnarvon Tigers,Seafood
10878,81,20,0.050000001,16.25,2/10/2008,Sir Rodney's Marmalade,Confections
10879,18.4,12,0,63.05,2/10/2008,Boston Crab Meat,Seafood
10879,21.05,10,0,7.8,2/10/2008,Louisiana Fiery Hot Pepper Sauce,Condiments
10879,18,10,0,21.6125,2/10/2008,Lakkalikööri,Beverages
10880,9,30,0.200000003,23.4,2/10/2008,Tunnbröd,Grains/Cereals
10880,28.5,30,0.200000003,9.1,2/10/2008,Sirop d'érable,Condiments
10880,15,50,0.200000003,15.1125,2/10/2008,Outback Lager,Beverages
10881,15,10,0,19.5,2/11/2008,Röd Kaviar,Seafood
10882,14,25,0,16.8285,2/11/2008,Singaporean Hokkien Fried Mee,Grains/Cereals
10882,20,20,0.150000006,21.32,2/11/2008,Maxilaku,Confections
10882,7.45,32,0.150000006,5.0375,2/11/2008,Tourtière,Meat/Poultry
10883,4.5,8,0,12.6425,2/12/2008,Guaraná Fantástica,Beverages
10884,10,40,0.050000001,16.9,2/12/2008,Sir Rodney's Scones,Confections
10884,38,21,0.050000001,6.175,2/12/2008,Gnocchi di nonna Alice,Grains/Cereals
10884,21.05,12,0.050000001,7.8,2/12/2008,Louisiana Fiery Hot Pepper Sauce,Condiments
10885,19,20,0,6.5,2/12/2008,Chang,Beverages
10885,4.5,12,0,12.6425,2/12/2008,Guaraná Fantástica,Beverages
10885,15,30,0,15.1125,2/12/2008,Outback Lager,Beverages
10885,13,25,0,6.175,2/12/2008,Original Frankfurter grüne Soße,Condiments
10886,31,70,0,13.8775,2/13/2008,Ikura,Seafood
10886,12.5,35,0,3.9,2/13/2008,Gorgonzola Telino,Dairy Products
10886,13,40,0,6.175,2/13/2008,Original Frankfurter grüne Soße,Condiments
10887,14,5,0,20.2995,2/13/2008,NuNuCa Nuß-Nougat-Creme,Confections
10888,19,20,0,6.5,2/16/2008,Chang,Beverages
10888,12.5,18,0,5.98,2/16/2008,Scottish Longbreads,Confections
10889,21,40,0,8.2875,2/16/2008,Queso Cabrales,Dairy Products
10889,263.5,40,0,20.8,2/16/2008,Côte de Blaye,Beverages
10890,39,15,0,10.075,2/16/2008,Alice Mutton,Meat/Poultry
10890,14,10,0,6.5,2/16/2008,Sasquatch Ale,Beverages
10890,9.65,14,0,22.62,2/16/2008,Jack's New England Clam Chowder,Seafood
10891,25.89,15,0.050000001,6.2725,2/17/2008,Nord-Ost Matjeshering,Seafood
10892,55,40,0.050000001,28.535,2/17/2008,Raclette Courdavault,Dairy Products
10893,40,30,0,11.7,2/18/2008,Northwoods Cranberry Sauce,Condiments
10893,4.5,10,0,12.6425,2/18/2008,Guaraná Fantástica,Beverages
10893,123.79,24,0,29.9,2/18/2008,Thüringer Rostbratwurst,Meat/Poultry
10893,25.89,35,0,6.2725,2/18/2008,Nord-Ost Matjeshering,Seafood
10893,19,20,0,11.05,2/18/2008,Inlagd Sill,Seafood
10894,6,28,0.050000001,8.6125,2/18/2008,Konbu,Seafood
10894,36,50,0.050000001,80.4635,2/18/2008,Gudbrandsdalsost,Dairy Products
10894,7.75,120,0.050000001,28.535,2/18/2008,Rhönbräu Klosterbier,Beverages
10895,4.5,110,0,12.6425,2/18/2008,Guaraná Fantástica,Beverages
10895,18,45,0,13,2/18/2008,Chartreuse verte,Beverages
10895,18.4,91,0,63.05,2/18/2008,Boston Crab Meat,Seafood
10895,34,100,0,8.125,2/18/2008,Camembert Pierrot,Dairy Products
10896,9.5,15,0,8.45,2/19/2008,Røgede sild,Seafood
10896,38,16,0,6.175,2/19/2008,Gnocchi di nonna Alice,Grains/Cereals
10897,123.79,80,0,29.9,2/19/2008,Thüringer Rostbratwurst,Meat/Poultry
10897,25.89,36,0,6.2725,2/19/2008,Nord-Ost Matjeshering,Seafood
10898,6,5,0,8.6125,2/20/2008,Konbu,Seafood
10899,18,8,0.150000006,13,2/20/2008,Chartreuse verte,Beverages
10900,15,3,0.25,15.1125,2/20/2008,Outback Lager,Beverages
10901,9.65,30,0,22.62,2/23/2008,Jack's New England Clam Chowder,Seafood
10901,21.5,30,0,4.8425,2/23/2008,Fløtemysost,Dairy Products
10902,24,30,0.150000006,9.75,2/23/2008,Pâté chinois,Meat/Poultry
10902,49.3,6,0.150000006,52.65,2/23/2008,Tarte au sucre,Confections
10903,6,40,0,8.6125,2/24/2008,Konbu,Seafood
10903,21.05,21,0,7.8,2/24/2008,Louisiana Fiery Hot Pepper Sauce,Condiments
10903,12.5,20,0,5.98,2/24/2008,Scottish Longbreads,Confections
10904,13.25,15,0,9.1,2/24/2008,Escargots de Bourgogne,Seafood
10904,49.3,35,0,52.65,2/24/2008,Tarte au sucre,Confections
10905,18,20,0.050000001,25.35,2/24/2008,Chai,Beverages
10906,28.5,15,0,9.1,2/25/2008,Sirop d'érable,Condiments
10907,7.75,14,0,28.535,2/25/2008,Rhönbräu Klosterbier,Beverages
10908,30,20,0.050000001,12.35,2/26/2008,Uncle Bob's Organic Dried Pears,Produce
10908,7,14,0.050000001,35.75,2/26/2008,Filo Mix,Grains/Cereals
10909,30,12,0,12.35,2/26/2008,Uncle Bob's Organic Dried Pears,Produce
10909,17.45,15,0,1.625,2/26/2008,Pavlova,Confections
10909,9.65,5,0,22.62,2/26/2008,Jack's New England Clam Chowder,Seafood
10910,9.2,12,0,8.125,2/26/2008,Teatime Chocolate Biscuits,Confections
10910,20,10,0,21.32,2/26/2008,Maxilaku,Confections
10910,28.5,5,0,9.1,2/26/2008,Sirop d'érable,Condiments
10911,18,10,0,25.35,2/26/2008,Chai,Beverages
10911,39,12,0,10.075,2/26/2008,Alice Mutton,Meat/Poultry
10911,14,15,0,32.045,2/26/2008,Laughing Lumberjack Lager,Beverages
10912,21,40,0.25,8.2875,2/26/2008,Queso Cabrales,Dairy Products
10912,123.79,60,0.25,29.9,2/26/2008,Thüringer Rostbratwurst,Meat/Poultry
10913,22,30,0.25,22.1,2/26/2008,Chef Anton's Cajun Seasoning,Condiments
10913,2.5,40,0.25,9.1,2/26/2008,Geitost,Dairy Products
10913,13.25,15,0,9.1,2/26/2008,Escargots de Bourgogne,Seafood
10914,21.5,25,0,4.8425,2/27/2008,Fløtemysost,Dairy Products
10915,39,10,0,10.075,2/27/2008,Alice Mutton,Meat/Poultry
10915,2.5,30,0,9.1,2/27/2008,Geitost,Dairy Products
10915,7.45,10,0,5.0375,2/27/2008,Tourtière,Meat/Poultry
10916,17.45,6,0,1.625,2/27/2008,Pavlova,Confections
10916,32,6,0,11.7,2/27/2008,Mascarpone Fabioli,Dairy Products
10916,19.5,20,0,29.64,2/27/2008,Ravioli Angelo,Grains/Cereals
10917,25.89,1,0,6.2725,3/2/2008,Nord-Ost Matjeshering,Seafood
10917,34,10,0,8.125,3/2/2008,Camembert Pierrot,Dairy Products
10918,18,60,0.25,25.35,3/2/2008,Chai,Beverages
10918,34,25,0.25,8.125,3/2/2008,Camembert Pierrot,Dairy Products
10919,17.45,24,0,1.625,3/2/2008,Pavlova,Confections
10919,14,24,0,20.2995,3/2/2008,NuNuCa Nuß-Nougat-Creme,Confections
10919,18.4,20,0,63.05,3/2/2008,Boston Crab Meat,Seafood
10920,16.25,24,0,13.65,3/3/2008,Valkoinen suklaa,Confections
10921,18,10,0,13.6825,3/3/2008,Steeleye Stout,Beverages
10921,43.9,40,0,6.5,3/3/2008,Vegie-spread,Condiments
10922,39,15,0,10.075,3/3/2008,Alice Mutton,Meat/Poultry
10922,4.5,35,0,12.6425,3/3/2008,Guaraná Fantástica,Beverages
10923,14,10,0.200000003,16.8285,3/3/2008,Singaporean Hokkien Fried Mee,Grains/Cereals
10923,46,10,0.200000003,26,3/3/2008,Ipoh Coffee,Beverages
10923,14,24,0.200000003,32.045,3/3/2008,Laughing Lumberjack Lager,Beverages
10924,31,20,0.100000001,13.8775,3/4/2008,Ikura,Seafood
10924,45.6,30,0.100000001,12.35,3/4/2008,Rössle Sauerkraut,Produce
10924,7.75,6,0,28.535,3/4/2008,Rhönbräu Klosterbier,Beverages
10925,19,25,0.150000006,11.05,3/4/2008,Inlagd Sill,Seafood
10925,7,12,0.150000006,35.75,3/4/2008,Filo Mix,Grains/Cereals
10926,21,2,0,8.2875,3/4/2008,Queso Cabrales,Dairy Products
10926,6,10,0,8.6125,3/4/2008,Konbu,Seafood
10926,9.2,7,0,8.125,3/4/2008,Teatime Chocolate Biscuits,Confections
10926,34.8,10,0,5.85,3/4/2008,Mozzarella di Giovanni,Dairy Products
10927,81,5,0,16.25,3/5/2008,Sir Rodney's Marmalade,Confections
10927,7,5,0,35.75,3/5/2008,Filo Mix,Grains/Cereals
10927,18,20,0,21.6125,3/5/2008,Lakkalikööri,Beverages
10928,9.5,5,0,15.6,3/5/2008,Zaanse koeken,Confections
10928,18,5,0,21.6125,3/5/2008,Lakkalikööri,Beverages
10929,10,60,0,16.9,3/5/2008,Sir Rodney's Scones,Confections
10929,7.75,49,0,28.535,3/5/2008,Rhönbräu Klosterbier,Beverages
10929,13,15,0,6.175,3/5/2008,Original Frankfurter grüne Soße,Condiments
10930,10,36,0,16.9,3/6/2008,Sir Rodney's Scones,Confections
10930,43.9,25,0,20.15,3/6/2008,Schoggi Schokolade,Confections
10930,24,25,0.200000003,9.75,3/6/2008,Pâté chinois,Meat/Poultry
10930,13.25,30,0.200000003,9.1,3/6/2008,Escargots de Bourgogne,Seafood
10931,6,42,0.150000006,8.6125,3/6/2008,Konbu,Seafood
10931,19.5,30,0,29.64,3/6/2008,Ravioli Angelo,Grains/Cereals
10932,17.45,30,0.100000001,1.625,3/6/2008,Pavlova,Confections
10932,49.3,14,0.100000001,52.65,3/6/2008,Tarte au sucre,Confections
10932,34.8,16,0,5.85,3/6/2008,Mozzarella di Giovanni,Dairy Products
10932,7.75,20,0.100000001,28.535,3/6/2008,Rhönbräu Klosterbier,Beverages
10933,32.8,2,0,12.675,3/6/2008,Perth Pasties,Meat/Poultry
