ProductKey,SalesOrderNumber,OrderQuantity,UnitPrice,ProductStandardCost,ShipDate,ProductName,Subcategory,Category
478,SO58288,1,9.99,3.7363,11/28/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
581,SO62687,1,1700.99,1082.51,1/31/2008,"Road-350-W Yellow, 42",Road Bikes,Bikes
386,SO53771,1,1120.49,713.0798,9/10/2007,"Road-550-W Yellow, 42",Road Bikes,Bikes
228,SO63432,1,49.99,38.4923,2/10/2008,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing
478,SO59490,1,9.99,3.7363,12/14/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
487,SO57465,1,54.99,20.5663,11/12/2007,Hydration Pack - 70 oz.,Hydration Packs,Accessories
529,SO53160,1,3.99,1.4923,9/2/2007,Road Tire Tube,Tires and Tubes,Accessories
582,SO71414,1,1700.99,1082.51,6/2/2008,"Road-350-W Yellow, 44",Road Bikes,Bikes
480,SO64188,1,2.29,0.8565,2/22/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
487,SO66469,1,54.99,20.5663,3/26/2008,Hydration Pack - 70 oz.,Hydration Packs,Accessories
322,SO44471,1,699.0982,413.1463,11/5/2005,"Road-650 Red, 60",Road Bikes,Bikes
228,SO55854,1,49.99,38.4923,10/16/2007,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing
214,SO63089,1,34.99,13.0863,2/7/2008,"Sport-100 Helmet, Red",Helmets,Accessories
478,SO56452,1,9.99,3.7363,10/28/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
378,SO61301,1,2443.35,1554.9479,1/8/2008,"Road-250 Black, 52",Road Bikes,Bikes
222,SO63763,1,34.99,13.0863,2/15/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
489,SO69783,1,53.99,41.5723,5/10/2008,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing
477,SO72238,1,4.99,1.8663,6/12/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
479,SO51404,1,8.99,3.3623,7/21/2007,Road Bottle Cage,Bottles and Cages,Accessories
222,SO65778,1,34.99,13.0863,3/15/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
594,SO61277,1,564.99,308.2179,1/8/2008,"Mountain-500 Silver, 48",Mountain Bikes,Bikes
487,SO62104,1,54.99,20.5663,1/22/2008,Hydration Pack - 70 oz.,Hydration Packs,Accessories
485,SO53908,1,21.98,8.2205,9/13/2007,Fender Set - Mountain,Fenders,Accessories
592,SO72163,1,564.99,308.2179,6/11/2008,"Mountain-500 Silver, 42",Mountain Bikes,Bikes
486,SO69201,1,159,59.466,5/5/2008,All-Purpose Bike Stand,Bike Stands,Accessories
478,SO67249,1,9.99,3.7363,4/7/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
528,SO54784,1,4.99,1.8663,9/29/2007,Mountain Tire Tube,Tires and Tubes,Accessories
225,SO61763,1,8.99,6.9223,1/16/2008,AWC Logo Cap,Caps,Clothing
228,SO66281,1,49.99,38.4923,3/23/2008,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing
528,SO75049,1,4.99,1.8663,8/5/2008,Mountain Tire Tube,Tires and Tubes,Accessories
352,SO47631,1,2071.4196,1117.8559,10/3/2006,"Mountain-200 Silver, 38",Mountain Bikes,Bikes
485,SO55995,1,21.98,8.2205,10/19/2007,Fender Set - Mountain,Fenders,Accessories
568,SO56063,1,742.35,461.4448,10/20/2007,"Touring-3000 Yellow, 44",Touring Bikes,Bikes
333,SO46852,1,782.99,486.7066,7/28/2006,"Road-650 Black, 58",Road Bikes,Bikes
480,SO54950,1,2.29,0.8565,10/2/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
537,SO53959,1,35,13.09,9/14/2007,HL Mountain Tire,Tires and Tubes,Accessories
480,SO56673,1,2.29,0.8565,11/1/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
356,SO49769,1,2071.4196,1117.8559,4/2/2007,"Mountain-200 Silver, 46",Mountain Bikes,Bikes
484,SO68383,1,7.95,2.9733,4/23/2008,Bike Wash - Dissolver,Cleaners,Accessories
369,SO49347,1,2443.35,1518.7864,2/25/2007,"Road-250 Red, 48",Road Bikes,Bikes
225,SO61043,1,8.99,6.9223,1/6/2008,AWC Logo Cap,Caps,Clothing
378,SO71559,1,2443.35,1554.9479,6/5/2008,"Road-250 Black, 52",Road Bikes,Bikes
529,SO69973,1,3.99,1.4923,5/13/2008,Road Tire Tube,Tires and Tubes,Accessories
529,SO57877,1,3.99,1.4923,11/20/2007,Road Tire Tube,Tires and Tubes,Accessories
483,SO51668,1,120,44.88,8/6/2007,Hitch Rack - 4-Bike,Bike Racks,Accessories
604,SO52209,1,539.99,343.6496,8/14/2007,"Road-750 Black, 44",Road Bikes,Bikes
356,SO50155,1,2071.4196,1117.8559,5/4/2007,"Mountain-200 Silver, 46",Mountain Bikes,Bikes
485,SO62210,1,21.98,8.2205,1/23/2008,Fender Set - Mountain,Fenders,Accessories
355,SO63985,1,2319.99,1265.6195,2/18/2008,"Mountain-200 Silver, 42",Mountain Bikes,Bikes
485,SO57502,1,21.98,8.2205,11/13/2007,Fender Set - Mountain,Fenders,Accessories
481,SO63650,1,8.99,3.3623,2/13/2008,"Racing Socks, M",Socks,Clothing
351,SO45874,1,3374.99,1898.0944,4/18/2006,"Mountain-100 Black, 48",Mountain Bikes,Bikes
537,SO57824,1,35,13.09,11/19/2007,HL Mountain Tire,Tires and Tubes,Accessories
485,SO53442,1,21.98,8.2205,9/7/2007,Fender Set - Mountain,Fenders,Accessories
487,SO73672,1,54.99,20.5663,7/1/2008,Hydration Pack - 70 oz.,Hydration Packs,Accessories
313,SO45928,1,3578.27,2171.2942,4/25/2006,"Road-150 Red, 52",Road Bikes,Bikes
225,SO52868,1,8.99,6.9223,8/27/2007,AWC Logo Cap,Caps,Clothing
528,SO68039,1,4.99,1.8663,4/18/2008,Mountain Tire Tube,Tires and Tubes,Accessories
225,SO57352,1,8.99,6.9223,11/10/2007,AWC Logo Cap,Caps,Clothing
479,SO74210,1,8.99,3.3623,7/9/2008,Road Bottle Cage,Bottles and Cages,Accessories
535,SO54209,1,24.99,9.3463,9/19/2007,LL Mountain Tire,Tires and Tubes,Accessories
528,SO58292,1,4.99,1.8663,11/28/2007,Mountain Tire Tube,Tires and Tubes,Accessories
217,SO68409,1,34.99,13.0863,4/24/2008,"Sport-100 Helmet, Black",Helmets,Accessories
537,SO51877,1,35,13.09,8/8/2007,HL Mountain Tire,Tires and Tubes,Accessories
312,SO44400,1,3578.27,2171.2942,10/21/2005,"Road-150 Red, 48",Road Bikes,Bikes
489,SO61860,1,53.99,41.5723,1/18/2008,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing
234,SO73739,1,49.99,38.4923,7/2/2008,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing
471,SO73998,1,63.5,23.749,7/5/2008,"Classic Vest, S",Vests,Clothing
541,SO71396,1,28.99,10.8423,6/2/2008,Touring Tire,Tires and Tubes,Accessories
481,SO55647,1,8.99,3.3623,10/13/2007,"Racing Socks, M",Socks,Clothing
477,SO60626,1,4.99,1.8663,12/30/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
487,SO74180,1,54.99,20.5663,7/8/2008,Hydration Pack - 70 oz.,Hydration Packs,Accessories
234,SO51414,1,49.99,38.4923,7/22/2007,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing
529,SO58144,1,3.99,1.4923,11/25/2007,Road Tire Tube,Tires and Tubes,Accessories
225,SO57722,1,8.99,6.9223,11/17/2007,AWC Logo Cap,Caps,Clothing
343,SO46882,1,782.99,486.7066,8/1/2006,"Road-650 Black, 52",Road Bikes,Bikes
528,SO66172,1,4.99,1.8663,3/21/2008,Mountain Tire Tube,Tires and Tubes,Accessories
353,SO58691,1,2319.99,1265.6195,12/4/2007,"Mountain-200 Silver, 38",Mountain Bikes,Bikes
529,SO59085,1,3.99,1.4923,12/8/2007,Road Tire Tube,Tires and Tubes,Accessories
529,SO57192,1,3.99,1.4923,11/8/2007,Road Tire Tube,Tires and Tubes,Accessories
314,SO46582,1,3578.27,2171.2942,7/4/2006,"Road-150 Red, 56",Road Bikes,Bikes
536,SO55796,1,29.99,11.2163,10/15/2007,ML Mountain Tire,Tires and Tubes,Accessories
529,SO57862,1,3.99,1.4923,11/20/2007,Road Tire Tube,Tires and Tubes,Accessories
361,SO71737,1,2294.99,1251.9813,6/7/2008,"Mountain-200 Black, 42",Mountain Bikes,Bikes
484,SO67640,1,7.95,2.9733,4/11/2008,Bike Wash - Dissolver,Cleaners,Accessories
528,SO53352,1,4.99,1.8663,9/6/2007,Mountain Tire Tube,Tires and Tubes,Accessories
214,SO67713,1,34.99,13.0863,4/13/2008,"Sport-100 Helmet, Red",Helmets,Accessories
478,SO56336,1,9.99,3.7363,10/26/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
593,SO62130,1,564.99,308.2179,1/22/2008,"Mountain-500 Silver, 44",Mountain Bikes,Bikes
222,SO65422,1,34.99,13.0863,3/9/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
361,SO69217,1,2294.99,1251.9813,5/5/2008,"Mountain-200 Black, 42",Mountain Bikes,Bikes
478,SO66339,1,9.99,3.7363,3/24/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
228,SO58798,1,49.99,38.4923,12/6/2007,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing
600,SO66616,1,539.99,294.5797,3/28/2008,"Mountain-500 Black, 52",Mountain Bikes,Bikes
477,SO74113,1,4.99,1.8663,7/7/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
360,SO48985,1,2049.0982,1105.81,1/30/2007,"Mountain-200 Black, 42",Mountain Bikes,Bikes
480,SO54753,1,2.29,0.8565,9/28/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
528,SO60232,1,4.99,1.8663,12/24/2007,Mountain Tire Tube,Tires and Tubes,Accessories
345,SO44723,1,3399.99,1912.1544,12/5/2005,"Mountain-100 Silver, 42",Mountain Bikes,Bikes
529,SO72874,1,3.99,1.4923,6/21/2008,Road Tire Tube,Tires and Tubes,Accessories
490,SO58545,1,53.99,41.5723,12/2/2007,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing
465,SO66799,1,24.49,9.1593,3/31/2008,"Half-Finger Gloves, M",Gloves,Clothing
604,SO59635,1,539.99,343.6496,12/15/2007,"Road-750 Black, 44",Road Bikes,Bikes
541,SO64385,1,28.99,10.8423,2/25/2008,Touring Tire,Tires and Tubes,Accessories
474,SO55490,1,69.99,26.1763,10/10/2007,"Women's Mountain Shorts, S",Shorts,Clothing
477,SO70896,1,4.99,1.8663,5/26/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
479,SO59135,1,8.99,3.3623,12/8/2007,Road Bottle Cage,Bottles and Cages,Accessories
538,SO59203,1,21.49,8.0373,12/9/2007,LL Road Tire,Tires and Tubes,Accessories
591,SO51294,1,564.99,308.2179,7/15/2007,"Mountain-500 Silver, 40",Mountain Bikes,Bikes
480,SO74654,1,2.29,0.8565,7/24/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
485,SO52760,1,21.98,8.2205,8/25/2007,Fender Set - Mountain,Fenders,Accessories
541,SO70842,1,28.99,10.8423,5/25/2008,Touring Tire,Tires and Tubes,Accessories
214,SO65037,1,34.99,13.0863,3/6/2008,"Sport-100 Helmet, Red",Helmets,Accessories
476,SO57337,1,69.99,26.1763,11/10/2007,"Women's Mountain Shorts, L",Shorts,Clothing
362,SO50988,1,2049.0982,1105.81,6/28/2007,"Mountain-200 Black, 46",Mountain Bikes,Bikes
480,SO59936,1,2.29,0.8565,12/20/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
486,SO64592,1,159,59.466,2/27/2008,All-Purpose Bike Stand,Bike Stands,Accessories
225,SO57006,1,8.99,6.9223,11/7/2007,AWC Logo Cap,Caps,Clothing
477,SO69993,1,4.99,1.8663,5/13/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
535,SO54257,1,24.99,9.3463,9/20/2007,LL Mountain Tire,Tires and Tubes,Accessories
214,SO69615,1,34.99,13.0863,5/8/2008,"Sport-100 Helmet, Red",Helmets,Accessories
536,SO60784,1,29.99,11.2163,1/2/2008,ML Mountain Tire,Tires and Tubes,Accessories
477,SO71193,1,4.99,1.8663,5/30/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
474,SO73970,1,69.99,26.1763,7/5/2008,"Women's Mountain Shorts, S",Shorts,Clothing
465,SO51209,1,24.49,9.1593,7/10/2007,"Half-Finger Gloves, M",Gloves,Clothing
228,SO68855,1,49.99,38.4923,4/30/2008,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing
363,SO58526,1,2294.99,1251.9813,12/1/2007,"Mountain-200 Black, 46",Mountain Bikes,Bikes
541,SO55486,1,28.99,10.8423,10/10/2007,Touring Tire,Tires and Tubes,Accessories
540,SO56899,1,32.6,12.1924,11/5/2007,HL Road Tire,Tires and Tubes,Accessories
537,SO61565,1,35,13.09,1/13/2008,HL Mountain Tire,Tires and Tubes,Accessories
222,SO74967,1,34.99,13.0863,8/2/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
477,SO60448,1,4.99,1.8663,12/27/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
480,SO57620,1,2.29,0.8565,11/15/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
217,SO60552,1,34.99,13.0863,12/29/2007,"Sport-100 Helmet, Black",Helmets,Accessories
528,SO54199,1,4.99,1.8663,9/19/2007,Mountain Tire Tube,Tires and Tubes,Accessories
363,SO68280,1,2294.99,1251.9813,4/22/2008,"Mountain-200 Black, 46",Mountain Bikes,Bikes
480,SO58212,1,2.29,0.8565,11/26/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
222,SO62867,1,34.99,13.0863,2/3/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
573,SO54525,1,2384.07,1481.9379,9/24/2007,"Touring-1000 Blue, 46",Touring Bikes,Bikes
217,SO61768,1,34.99,13.0863,1/16/2008,"Sport-100 Helmet, Black",Helmets,Accessories
539,SO54983,1,24.99,9.3463,10/3/2007,ML Road Tire,Tires and Tubes,Accessories
535,SO64456,1,24.99,9.3463,2/26/2008,LL Mountain Tire,Tires and Tubes,Accessories
472,SO70978,1,63.5,23.749,5/27/2008,"Classic Vest, M",Vests,Clothing
334,SO43935,1,699.0982,413.1463,8/12/2005,"Road-650 Black, 60",Road Bikes,Bikes
225,SO55611,1,8.99,6.9223,10/12/2007,AWC Logo Cap,Caps,Clothing
530,SO67415,1,4.99,1.8663,4/8/2008,Touring Tire Tube,Tires and Tubes,Accessories
536,SO70489,1,29.99,11.2163,5/20/2008,ML Mountain Tire,Tires and Tubes,Accessories
359,SO70466,1,2294.99,1251.9813,5/20/2008,"Mountain-200 Black, 38",Mountain Bikes,Bikes
312,SO45851,1,3578.27,2171.2942,4/14/2006,"Road-150 Red, 48",Road Bikes,Bikes
528,SO63453,1,4.99,1.8663,2/10/2008,Mountain Tire Tube,Tires and Tubes,Accessories
214,SO65808,1,34.99,13.0863,3/16/2008,"Sport-100 Helmet, Red",Helmets,Accessories
528,SO64747,1,4.99,1.8663,3/1/2008,Mountain Tire Tube,Tires and Tubes,Accessories
478,SO64268,1,9.99,3.7363,2/23/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
217,SO72275,1,34.99,13.0863,6/13/2008,"Sport-100 Helmet, Black",Helmets,Accessories
480,SO73581,1,2.29,0.8565,6/30/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
484,SO60048,1,7.95,2.9733,12/22/2007,Bike Wash - Dissolver,Cleaners,Accessories
477,SO60994,1,4.99,1.8663,1/5/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
217,SO72679,1,34.99,13.0863,6/18/2008,"Sport-100 Helmet, Black",Helmets,Accessories
381,SO49341,1,1000.4375,605.6492,2/25/2007,"Road-550-W Yellow, 38",Road Bikes,Bikes
214,SO59603,1,34.99,13.0863,12/15/2007,"Sport-100 Helmet, Red",Helmets,Accessories
593,SO62276,1,564.99,308.2179,1/24/2008,"Mountain-500 Silver, 44",Mountain Bikes,Bikes
357,SO51289,1,2319.99,1265.6195,7/15/2007,"Mountain-200 Silver, 46",Mountain Bikes,Bikes
480,SO62304,1,2.29,0.8565,1/25/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
541,SO57930,1,28.99,10.8423,11/21/2007,Touring Tire,Tires and Tubes,Accessories
234,SO68486,1,49.99,38.4923,4/25/2008,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing
352,SO47510,1,2071.4196,1117.8559,9/16/2006,"Mountain-200 Silver, 38",Mountain Bikes,Bikes
362,SO50565,1,2049.0982,1105.81,5/31/2007,"Mountain-200 Black, 46",Mountain Bikes,Bikes
214,SO72943,1,34.99,13.0863,6/21/2008,"Sport-100 Helmet, Red",Helmets,Accessories
228,SO74875,1,49.99,38.4923,7/31/2008,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing
595,SO53820,1,564.99,308.2179,9/11/2007,"Mountain-500 Silver, 52",Mountain Bikes,Bikes
474,SO59166,1,69.99,26.1763,12/9/2007,"Women's Mountain Shorts, S",Shorts,Clothing
528,SO53115,1,4.99,1.8663,9/1/2007,Mountain Tire Tube,Tires and Tubes,Accessories
359,SO70713,1,2294.99,1251.9813,5/23/2008,"Mountain-200 Black, 38",Mountain Bikes,Bikes
564,SO64947,1,2384.07,1481.9379,3/4/2008,"Touring-1000 Yellow, 60",Touring Bikes,Bikes
310,SO44729,1,3578.27,2171.2942,12/6/2005,"Road-150 Red, 62",Road Bikes,Bikes
528,SO66508,1,4.99,1.8663,3/27/2008,Mountain Tire Tube,Tires and Tubes,Accessories
581,SO57963,1,1700.99,1082.51,11/22/2007,"Road-350-W Yellow, 42",Road Bikes,Bikes
482,SO67598,1,8.99,3.3623,4/11/2008,"Racing Socks, L",Socks,Clothing
479,SO73012,1,8.99,3.3623,6/22/2008,Road Bottle Cage,Bottles and Cages,Accessories
539,SO74678,1,24.99,9.3463,7/24/2008,ML Road Tire,Tires and Tubes,Accessories
359,SO59625,1,2294.99,1251.9813,12/15/2007,"Mountain-200 Black, 38",Mountain Bikes,Bikes
538,SO72569,1,21.49,8.0373,6/16/2008,LL Road Tire,Tires and Tubes,Accessories
217,SO59833,1,34.99,13.0863,12/19/2007,"Sport-100 Helmet, Black",Helmets,Accessories
225,SO67402,1,8.99,6.9223,4/8/2008,AWC Logo Cap,Caps,Clothing
231,SO71227,1,49.99,38.4923,5/31/2008,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing
528,SO72214,1,4.99,1.8663,6/12/2008,Mountain Tire Tube,Tires and Tubes,Accessories
471,SO70547,1,63.5,23.749,5/21/2008,"Classic Vest, S",Vests,Clothing
562,SO71149,1,2384.07,1481.9379,5/29/2008,"Touring-1000 Yellow, 50",Touring Bikes,Bikes
485,SO62662,1,21.98,8.2205,1/31/2008,Fender Set - Mountain,Fenders,Accessories
581,SO67553,1,1700.99,1082.51,4/10/2008,"Road-350-W Yellow, 42",Road Bikes,Bikes
487,SO67456,1,54.99,20.5663,4/9/2008,Hydration Pack - 70 oz.,Hydration Packs,Accessories
484,SO73854,1,7.95,2.9733,7/3/2008,Bike Wash - Dissolver,Cleaners,Accessories
387,SO47947,1,1000.4375,605.6492,11/6/2006,"Road-550-W Yellow, 44",Road Bikes,Bikes
228,SO62671,1,49.99,38.4923,1/31/2008,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing
361,SO68786,1,2294.99,1251.9813,4/29/2008,"Mountain-200 Black, 42",Mountain Bikes,Bikes
536,SO59226,1,29.99,11.2163,12/10/2007,ML Mountain Tire,Tires and Tubes,Accessories
540,SO61079,1,32.6,12.1924,1/6/2008,HL Road Tire,Tires and Tubes,Accessories
540,SO73385,1,32.6,12.1924,6/27/2008,HL Road Tire,Tires and Tubes,Accessories
605,SO71216,1,539.99,343.6496,5/30/2008,"Road-750 Black, 48",Road Bikes,Bikes
353,SO62443,1,2319.99,1265.6195,1/27/2008,"Mountain-200 Silver, 38",Mountain Bikes,Bikes
528,SO72738,1,4.99,1.8663,6/19/2008,Mountain Tire Tube,Tires and Tubes,Accessories
477,SO61142,1,4.99,1.8663,1/7/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
537,SO57460,1,35,13.09,11/12/2007,HL Mountain Tire,Tires and Tubes,Accessories
390,SO64170,1,1120.49,713.0798,2/21/2008,"Road-550-W Yellow, 48",Road Bikes,Bikes
237,SO55734,1,49.99,38.4923,10/14/2007,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing
314,SO46300,1,3578.27,2171.2942,6/2/2006,"Road-150 Red, 56",Road Bikes,Bikes
225,SO67959,1,8.99,6.9223,4/16/2008,AWC Logo Cap,Caps,Clothing
312,SO45912,1,3578.27,2171.2942,4/23/2006,"Road-150 Red, 48",Road Bikes,Bikes
529,SO70410,1,3.99,1.4923,5/19/2008,Road Tire Tube,Tires and Tubes,Accessories
485,SO60224,1,21.98,8.2205,12/24/2007,Fender Set - Mountain,Fenders,Accessories
353,SO69130,1,2319.99,1265.6195,5/4/2008,"Mountain-200 Silver, 38",Mountain Bikes,Bikes
541,SO61665,1,28.99,10.8423,1/15/2008,Touring Tire,Tires and Tubes,Accessories
214,SO54924,1,34.99,13.0863,10/1/2007,"Sport-100 Helmet, Red",Helmets,Accessories
606,SO59142,1,539.99,343.6496,12/8/2007,"Road-750 Black, 52",Road Bikes,Bikes
584,SO61646,1,539.99,343.6496,1/14/2008,"Road-750 Black, 58",Road Bikes,Bikes
537,SO70321,1,35,13.09,5/18/2008,HL Mountain Tire,Tires and Tubes,Accessories
537,SO61951,1,35,13.09,1/19/2008,HL Mountain Tire,Tires and Tubes,Accessories
606,SO66145,1,539.99,343.6496,3/20/2008,"Road-750 Black, 52",Road Bikes,Bikes
566,SO56115,1,742.35,461.4448,10/21/2007,"Touring-3000 Blue, 58",Touring Bikes,Bikes
538,SO69699,1,21.49,8.0373,5/9/2008,LL Road Tire,Tires and Tubes,Accessories
540,SO57976,1,32.6,12.1924,11/22/2007,HL Road Tire,Tires and Tubes,Accessories
491,SO67869,1,53.99,41.5723,4/15/2008,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing
313,SO45230,1,3578.27,2171.2942,2/2/2006,"Road-150 Red, 52",Road Bikes,Bikes
390,SO72350,1,1120.49,713.0798,6/13/2008,"Road-550-W Yellow, 48",Road Bikes,Bikes
222,SO62329,1,34.99,13.0863,1/25/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
528,SO55208,1,4.99,1.8663,10/7/2007,Mountain Tire Tube,Tires and Tubes,Accessories
480,SO70091,1,2.29,0.8565,5/15/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
537,SO60963,1,35,13.09,1/5/2008,HL Mountain Tire,Tires and Tubes,Accessories
225,SO54408,1,8.99,6.9223,9/22/2007,AWC Logo Cap,Caps,Clothing
529,SO65531,1,3.99,1.4923,3/11/2008,Road Tire Tube,Tires and Tubes,Accessories
536,SO58149,1,29.99,11.2163,11/25/2007,ML Mountain Tire,Tires and Tubes,Accessories
376,SO66872,1,2443.35,1554.9479,4/1/2008,"Road-250 Black, 48",Road Bikes,Bikes
321,SO50983,1,782.99,486.7066,6/28/2007,"Road-650 Red, 58",Road Bikes,Bikes
587,SO70215,1,769.49,419.7784,5/16/2008,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes
606,SO70659,1,539.99,343.6496,5/22/2008,"Road-750 Black, 52",Road Bikes,Bikes
217,SO70808,1,34.99,13.0863,5/24/2008,"Sport-100 Helmet, Black",Helmets,Accessories
530,SO73760,1,4.99,1.8663,7/2/2008,Touring Tire Tube,Tires and Tubes,Accessories
536,SO72360,1,29.99,11.2163,6/14/2008,ML Mountain Tire,Tires and Tubes,Accessories
359,SO52784,1,2294.99,1251.9813,8/26/2007,"Mountain-200 Black, 38",Mountain Bikes,Bikes
606,SO73094,1,539.99,343.6496,6/23/2008,"Road-750 Black, 52",Road Bikes,Bikes
478,SO55019,1,9.99,3.7363,10/3/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
539,SO72014,1,24.99,9.3463,6/9/2008,ML Road Tire,Tires and Tubes,Accessories
378,SO67945,1,2443.35,1554.9479,4/16/2008,"Road-250 Black, 52",Road Bikes,Bikes
541,SO70972,1,28.99,10.8423,5/27/2008,Touring Tire,Tires and Tubes,Accessories
528,SO54739,1,4.99,1.8663,9/28/2007,Mountain Tire Tube,Tires and Tubes,Accessories
485,SO61412,1,21.98,8.2205,1/10/2008,Fender Set - Mountain,Fenders,Accessories
480,SO60341,1,2.29,0.8565,12/26/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
528,SO64528,1,4.99,1.8663,2/27/2008,Mountain Tire Tube,Tires and Tubes,Accessories
536,SO60271,1,29.99,11.2163,12/25/2007,ML Mountain Tire,Tires and Tubes,Accessories
217,SO71434,1,34.99,13.0863,6/3/2008,"Sport-100 Helmet, Black",Helmets,Accessories
482,SO61609,1,8.99,3.3623,1/14/2008,"Racing Socks, L",Socks,Clothing
528,SO54004,1,4.99,1.8663,9/15/2007,Mountain Tire Tube,Tires and Tubes,Accessories
535,SO66659,1,24.99,9.3463,3/29/2008,LL Mountain Tire,Tires and Tubes,Accessories
538,SO67174,1,21.49,8.0373,4/6/2008,LL Road Tire,Tires and Tubes,Accessories
222,SO73580,1,34.99,13.0863,6/30/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
355,SO59322,1,2319.99,1265.6195,12/11/2007,"Mountain-200 Silver, 42",Mountain Bikes,Bikes
530,SO71431,1,4.99,1.8663,6/3/2008,Touring Tire Tube,Tires and Tubes,Accessories
222,SO52373,1,34.99,13.0863,8/18/2007,"Sport-100 Helmet, Blue",Helmets,Accessories
465,SO55672,1,24.49,9.1593,10/13/2007,"Half-Finger Gloves, M",Gloves,Clothing
477,SO69301,1,4.99,1.8663,5/6/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
529,SO53083,1,3.99,1.4923,9/1/2007,Road Tire Tube,Tires and Tubes,Accessories
237,SO57532,1,49.99,38.4923,11/13/2007,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing
480,SO68556,1,2.29,0.8565,4/26/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
479,SO71468,1,8.99,3.3623,6/3/2008,Road Bottle Cage,Bottles and Cages,Accessories
482,SO74862,1,8.99,3.3623,7/30/2008,"Racing Socks, L",Socks,Clothing
485,SO73527,1,21.98,8.2205,6/29/2008,Fender Set - Mountain,Fenders,Accessories
485,SO57994,1,21.98,8.2205,11/22/2007,Fender Set - Mountain,Fenders,Accessories
477,SO64267,1,4.99,1.8663,2/23/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
