SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,UnitPriceDiscountPct,ProductStandardCost,ShipDate,MonthName,MonthNumber,Quarter,Year,RepLastName,EmployeeTitle,ProductName,BusinessType,ResellerName,SalesTerritoryRegion,SalesTerritoryCountry,SalesTerritoryGroup
SO47400,33,18,32.9945,0.05,24.7459,3/7/2012,March,3,1,2012,Mitchell,Sales Representative,"Men's Sports Shorts, M",Warehouse,Commercial Sporting Goods,Southwest,United States,North America
SO47400,34,2,125.415,0,92.8071,3/7/2012,March,3,1,2012,Mitchell,Sales Representative,ML Mountain Front Wheel,Warehouse,Commercial Sporting Goods,Southwest,United States,North America
SO47400,35,19,41.2445,0.05,30.9334,3/7/2012,March,3,1,2012,Mitchell,Sales Representative,"Women's Tights, S",Warehouse,Commercial Sporting Goods,Southwest,United States,North America
SO47455,12,2,469.794,0,486.7066,3/7/2012,March,3,1,2012,Reiter,Sales Representative,"Road-650 Red, 48",Value Added Reseller,Excellent Riding Supplies,Southeast,United States,North America
SO47455,13,4,600.2625,0,605.6492,3/7/2012,March,3,1,2012,Reiter,Sales Representative,"Road-550-W Yellow, 48",Value Added Reseller,Excellent Riding Supplies,Southeast,United States,North America
SO47455,14,4,324.4527,0,300.1188,3/7/2012,March,3,1,2012,Reiter,Sales Representative,"ML Road Frame-W - Yellow, 44",Value Added Reseller,Excellent Riding Supplies,Southeast,United States,North America
SO47455,15,2,183.9382,0,170.1428,3/7/2012,March,3,1,2012,Reiter,Sales Representative,"LL Road Frame - Black, 52",Value Added Reseller,Excellent Riding Supplies,Southeast,United States,North America
SO47455,16,4,469.794,0,486.7066,3/7/2012,March,3,1,2012,Reiter,Sales Representative,"Road-650 Black, 62",Value Added Reseller,Excellent Riding Supplies,Southeast,United States,North America
SO47455,17,3,1308.9375,0,1320.6838,3/7/2012,March,3,1,2012,Reiter,Sales Representative,"Road-250 Red, 58",Value Added Reseller,Excellent Riding Supplies,Southeast,United States,North America
SO47455,18,7,202.332,0,187.1571,3/7/2012,March,3,1,2012,Reiter,Sales Representative,"LL Road Frame - Red, 48",Value Added Reseller,Excellent Riding Supplies,Southeast,United States,North America
SO47455,19,1,183.9382,0,170.1428,3/7/2012,March,3,1,2012,Reiter,Sales Representative,"LL Road Frame - Black, 58",Value Added Reseller,Excellent Riding Supplies,Southeast,United States,North America
SO47455,20,2,198.036,0,146.5466,3/7/2012,March,3,1,2012,Reiter,Sales Representative,HL Road Front Wheel,Value Added Reseller,Excellent Riding Supplies,Southeast,United States,North America
SO47455,21,4,1466.01,0,1518.7864,3/7/2012,March,3,1,2012,Reiter,Sales Representative,"Road-250 Red, 44",Value Added Reseller,Excellent Riding Supplies,Southeast,United States,North America
SO47706,18,3,22.794,0,15.6709,4/6/2012,April,4,2,2012,Blythe,Sales Representative,"Full-Finger Gloves, L",Warehouse,Grand Discount Store,Northeast,United States,North America
SO47706,19,1,88.932,0,65.8097,4/6/2012,April,4,2,2012,Blythe,Sales Representative,LL Fork,Warehouse,Grand Discount Store,Northeast,United States,North America
SO47706,20,1,1229.4589,0,1105.81,4/6/2012,April,4,2,2012,Blythe,Sales Representative,"Mountain-200 Black, 46",Warehouse,Grand Discount Store,Northeast,United States,North America
SO47706,21,4,1242.8518,0,1117.8559,4/6/2012,April,4,2,2012,Blythe,Sales Representative,"Mountain-200 Silver, 38",Warehouse,Grand Discount Store,Northeast,United States,North America
SO47706,22,2,74.838,0,55.3801,4/6/2012,April,4,2,2012,Blythe,Sales Representative,HL Headset,Warehouse,Grand Discount Store,Northeast,United States,North America
SO47706,23,8,196.329,0,145.2835,4/6/2012,April,4,2,2012,Blythe,Sales Representative,HL Mountain Rear Wheel,Warehouse,Grand Discount Store,Northeast,United States,North America
SO47707,1,3,44.994,0,30.9334,4/6/2012,April,4,2,2012,Carson,Sales Representative,"Women's Tights, L",Specialty Bike Shop,Active Systems,Central,United States,North America
SO47707,2,3,44.994,0,30.9334,4/6/2012,April,4,2,2012,Carson,Sales Representative,"Women's Tights, S",Specialty Bike Shop,Active Systems,Central,United States,North America
SO47708,1,4,44.994,0,30.9334,4/6/2012,April,4,2,2012,Pak,Sales Representative,"Women's Tights, S",Warehouse,Top Sports Supply,Canada,Canada,North America
SO47708,2,14,59.3282,0.02,45.4168,4/6/2012,April,4,2,2012,Pak,Sales Representative,ML Headset,Warehouse,Top Sports Supply,Canada,Canada,North America
SO47992,8,1,1242.8518,0,1117.8559,5/7/2012,May,5,2,2012,Mensa-Annan,Sales Representative,"Mountain-200 Silver, 46",Warehouse,Bike Experts,Northwest,United States,North America
SO47992,9,3,53.994,0,37.1209,5/7/2012,May,5,2,2012,Mensa-Annan,Sales Representative,"Men's Bib-Shorts, L",Warehouse,Bike Experts,Northwest,United States,North America
SO47992,10,2,647.994,0,598.4354,5/7/2012,May,5,2,2012,Mensa-Annan,Sales Representative,"Mountain-300 Black, 38",Warehouse,Bike Experts,Northwest,United States,North America
SO47992,11,3,33.7745,0,24.9932,5/7/2012,May,5,2,2012,Mensa-Annan,Sales Representative,ML Mountain Handlebars,Warehouse,Bike Experts,Northwest,United States,North America
SO47992,12,2,209.256,0,185.8193,5/7/2012,May,5,2,2012,Mensa-Annan,Sales Representative,"ML Mountain Frame - Black, 48",Warehouse,Bike Experts,Northwest,United States,North America
SO47992,13,7,53.994,0,37.1209,5/7/2012,May,5,2,2012,Mensa-Annan,Sales Representative,"Men's Bib-Shorts, M",Warehouse,Bike Experts,Northwest,United States,North America
SO47992,14,4,53.994,0,37.1209,5/7/2012,May,5,2,2012,Mensa-Annan,Sales Representative,"Men's Bib-Shorts, S",Warehouse,Bike Experts,Northwest,United States,North America
SO47992,15,1,11.994,0,8.2459,5/7/2012,May,5,2,2012,Mensa-Annan,Sales Representative,Minipump,Warehouse,Bike Experts,Northwest,United States,North America
SO47992,16,6,1229.4589,0,1105.81,5/7/2012,May,5,2,2012,Mensa-Annan,Sales Representative,"Mountain-200 Black, 38",Warehouse,Bike Experts,Northwest,United States,North America
SO47992,17,6,5.1865,0,5.2297,5/7/2012,May,5,2,2012,Mensa-Annan,Sales Representative,AWC Logo Cap,Warehouse,Bike Experts,Northwest,United States,North America
SO48048,7,3,600.2625,0,605.6492,5/7/2012,May,5,2,2012,Carson,Sales Representative,"Road-550-W Yellow, 44",Value Added Reseller,Sheet Metal Manufacturing,Southwest,United States,North America
SO48048,8,2,5.1865,0,5.2297,5/7/2012,May,5,2,2012,Carson,Sales Representative,AWC Logo Cap,Value Added Reseller,Sheet Metal Manufacturing,Southwest,United States,North America
SO48048,9,6,20.1865,0,13.8782,5/7/2012,May,5,2,2012,Carson,Sales Representative,"Sport-100 Helmet, Blue",Value Added Reseller,Sheet Metal Manufacturing,Southwest,United States,North America
SO48048,10,7,469.794,0,486.7066,5/7/2012,May,5,2,2012,Carson,Sales Representative,"Road-650 Red, 62",Value Added Reseller,Sheet Metal Manufacturing,Southwest,United States,North America
SO48048,11,7,469.794,0,486.7066,5/7/2012,May,5,2,2012,Carson,Sales Representative,"Road-650 Red, 60",Value Added Reseller,Sheet Metal Manufacturing,Southwest,United States,North America
SO48048,12,2,1466.01,0,1518.7864,5/7/2012,May,5,2,2012,Carson,Sales Representative,"Road-250 Red, 44",Value Added Reseller,Sheet Metal Manufacturing,Southwest,United States,North America
SO48048,13,2,1308.9375,0,1320.6838,5/7/2012,May,5,2,2012,Carson,Sales Representative,"Road-250 Black, 44",Value Added Reseller,Sheet Metal Manufacturing,Southwest,United States,North America
SO48048,14,6,469.794,0,486.7066,5/7/2012,May,5,2,2012,Carson,Sales Representative,"Road-650 Red, 48",Value Added Reseller,Sheet Metal Manufacturing,Southwest,United States,North America
SO48048,15,2,28.8404,0,29.0807,5/7/2012,May,5,2,2012,Carson,Sales Representative,"Long-Sleeve Logo Jersey, XL",Value Added Reseller,Sheet Metal Manufacturing,Southwest,United States,North America
SO48048,16,2,44.994,0,30.9334,5/7/2012,May,5,2,2012,Carson,Sales Representative,"Women's Tights, S",Value Added Reseller,Sheet Metal Manufacturing,Southwest,United States,North America
SO48299,30,4,141.615,0,104.7951,6/6/2012,June,6,2,2012,Pak,Sales Representative,ML Mountain Rear Wheel,Warehouse,Rapid Bikes,Canada,Canada,North America
SO48299,31,4,1229.4589,0,1105.81,6/6/2012,June,6,2,2012,Pak,Sales Representative,"Mountain-200 Black, 42",Warehouse,Rapid Bikes,Canada,Canada,North America
SO48299,32,4,22.794,0,15.6709,6/6/2012,June,6,2,2012,Pak,Sales Representative,"Full-Finger Gloves, M",Warehouse,Rapid Bikes,Canada,Canada,North America
SO48299,33,2,1229.4589,0,1105.81,6/6/2012,June,6,2,2012,Pak,Sales Representative,"Mountain-200 Black, 38",Warehouse,Rapid Bikes,Canada,Canada,North America
SO48299,34,3,20.1865,0,13.8782,6/6/2012,June,6,2,2012,Pak,Sales Representative,"Sport-100 Helmet, Red",Warehouse,Rapid Bikes,Canada,Canada,North America
SO48299,35,4,209.256,0,185.8193,6/6/2012,June,6,2,2012,Pak,Sales Representative,"ML Mountain Frame - Black, 38",Warehouse,Rapid Bikes,Canada,Canada,North America
SO48299,36,5,20.1865,0,13.8782,6/6/2012,June,6,2,2012,Pak,Sales Representative,"Sport-100 Helmet, Blue",Warehouse,Rapid Bikes,Canada,Canada,North America
SO48299,37,2,1242.8518,0,1117.8559,6/6/2012,June,6,2,2012,Pak,Sales Representative,"Mountain-200 Silver, 38",Warehouse,Rapid Bikes,Canada,Canada,North America
SO48299,38,4,647.994,0,598.4354,6/6/2012,June,6,2,2012,Pak,Sales Representative,"Mountain-300 Black, 44",Warehouse,Rapid Bikes,Canada,Canada,North America
SO48299,39,4,44.994,0,30.9334,6/6/2012,June,6,2,2012,Pak,Sales Representative,"Women's Tights, M",Warehouse,Rapid Bikes,Canada,Canada,North America
SO48373,12,2,125.415,0,92.8071,6/6/2012,June,6,2,2012,Mitchell,Sales Representative,ML Mountain Front Wheel,Value Added Reseller,Many Bikes Store,Southwest,United States,North America
SO48373,13,6,28.8404,0,29.0807,6/6/2012,June,6,2,2012,Mitchell,Sales Representative,"Long-Sleeve Logo Jersey, M",Value Added Reseller,Many Bikes Store,Southwest,United States,North America
SO48373,14,5,20.1865,0,13.8782,6/6/2012,June,6,2,2012,Mitchell,Sales Representative,"Sport-100 Helmet, Blue",Value Added Reseller,Many Bikes Store,Southwest,United States,North America
SO48373,15,3,1242.8518,0,1117.8559,6/6/2012,June,6,2,2012,Mitchell,Sales Representative,"Mountain-200 Silver, 38",Value Added Reseller,Many Bikes Store,Southwest,United States,North America
SO48373,16,3,53.994,0,37.1209,6/6/2012,June,6,2,2012,Mitchell,Sales Representative,"Men's Bib-Shorts, M",Value Added Reseller,Many Bikes Store,Southwest,United States,North America
SO48373,17,2,209.256,0,185.8193,6/6/2012,June,6,2,2012,Mitchell,Sales Representative,"ML Mountain Frame - Black, 38",Value Added Reseller,Many Bikes Store,Southwest,United States,North America
SO48373,18,2,647.994,0,598.4354,6/6/2012,June,6,2,2012,Mitchell,Sales Representative,"Mountain-300 Black, 44",Value Added Reseller,Many Bikes Store,Southwest,United States,North America
SO48373,19,2,744.2727,0,660.9142,6/6/2012,June,6,2,2012,Mitchell,Sales Representative,"HL Mountain Frame - Silver, 38",Value Added Reseller,Many Bikes Store,Southwest,United States,North America
SO48373,20,2,20.1865,0,13.8782,6/6/2012,June,6,2,2012,Mitchell,Sales Representative,"Sport-100 Helmet, Red",Value Added Reseller,Many Bikes Store,Southwest,United States,North America
SO48373,21,5,28.8404,0,29.0807,6/6/2012,June,6,2,2012,Mitchell,Sales Representative,"Long-Sleeve Logo Jersey, XL",Value Added Reseller,Many Bikes Store,Southwest,United States,North America
SO48764,11,1,53.994,0,37.1209,7/7/2012,July,7,3,2012,Pak,Sales Representative,"Men's Bib-Shorts, L",Warehouse,"Health Spa, Limited",Canada,Canada,North America
SO48764,12,5,324.4527,0,300.1188,7/7/2012,July,7,3,2012,Pak,Sales Representative,"ML Road Frame-W - Yellow, 44",Warehouse,"Health Spa, Limited",Canada,Canada,North America
SO48764,13,2,1466.01,0,1518.7864,7/7/2012,July,7,3,2012,Pak,Sales Representative,"Road-250 Red, 48",Warehouse,"Health Spa, Limited",Canada,Canada,North America
SO48764,14,1,20.1865,0,13.8782,7/7/2012,July,7,3,2012,Pak,Sales Representative,"Sport-100 Helmet, Red",Warehouse,"Health Spa, Limited",Canada,Canada,North America
SO48764,15,7,469.794,0,486.7066,7/7/2012,July,7,3,2012,Pak,Sales Representative,"Road-650 Red, 52",Warehouse,"Health Spa, Limited",Canada,Canada,North America
SO48764,16,2,183.9382,0,170.1428,7/7/2012,July,7,3,2012,Pak,Sales Representative,"LL Road Frame - Black, 58",Warehouse,"Health Spa, Limited",Canada,Canada,North America
SO48764,17,3,202.332,0,187.1571,7/7/2012,July,7,3,2012,Pak,Sales Representative,"LL Road Frame - Red, 48",Warehouse,"Health Spa, Limited",Canada,Canada,North America
SO48764,18,4,202.332,0,187.1571,7/7/2012,July,7,3,2012,Pak,Sales Representative,"LL Road Frame - Red, 60",Warehouse,"Health Spa, Limited",Canada,Canada,North America
SO48764,19,1,14.1289,0,9.7136,7/7/2012,July,7,3,2012,Pak,Sales Representative,"Half-Finger Gloves, S",Warehouse,"Health Spa, Limited",Canada,Canada,North America
SO48764,20,5,469.794,0,486.7066,7/7/2012,July,7,3,2012,Pak,Sales Representative,"Road-650 Black, 52",Warehouse,"Health Spa, Limited",Canada,Canada,North America
SO49092,8,1,744.2727,0,660.9142,8/7/2012,August,8,3,2012,Mensa-Annan,Sales Representative,"HL Mountain Frame - Silver, 46",Warehouse,Front Sporting Goods,Northwest,United States,North America
SO49092,9,3,28.8404,0,29.0807,8/7/2012,August,8,3,2012,Mensa-Annan,Sales Representative,"Long-Sleeve Logo Jersey, M",Warehouse,Front Sporting Goods,Northwest,United States,North America
SO49092,10,3,647.994,0,598.4354,8/7/2012,August,8,3,2012,Mensa-Annan,Sales Representative,"Mountain-300 Black, 40",Warehouse,Front Sporting Goods,Northwest,United States,North America
SO49092,11,1,24.2945,0,17.978,8/7/2012,August,8,3,2012,Mensa-Annan,Sales Representative,LL Mountain Handlebars,Warehouse,Front Sporting Goods,Northwest,United States,North America
SO49092,12,3,14.1289,0,9.7136,8/7/2012,August,8,3,2012,Mensa-Annan,Sales Representative,"Half-Finger Gloves, S",Warehouse,Front Sporting Goods,Northwest,United States,North America
SO49092,13,2,35.994,0,24.7459,8/7/2012,August,8,3,2012,Mensa-Annan,Sales Representative,"Men's Sports Shorts, S",Warehouse,Front Sporting Goods,Northwest,United States,North America
SO49092,14,2,647.994,0,598.4354,8/7/2012,August,8,3,2012,Mensa-Annan,Sales Representative,"Mountain-300 Black, 38",Warehouse,Front Sporting Goods,Northwest,United States,North America
SO49092,15,3,736.1455,0,653.6971,8/7/2012,August,8,3,2012,Mensa-Annan,Sales Representative,"HL Mountain Frame - Black, 38",Warehouse,Front Sporting Goods,Northwest,United States,North America
SO49092,16,3,647.994,0,598.4354,8/7/2012,August,8,3,2012,Mensa-Annan,Sales Representative,"Mountain-300 Black, 48",Warehouse,Front Sporting Goods,Northwest,United States,North America
SO49092,17,2,33.7745,0,24.9932,8/7/2012,August,8,3,2012,Mensa-Annan,Sales Representative,ML Mountain Handlebars,Warehouse,Front Sporting Goods,Northwest,United States,North America
SO49167,4,4,469.794,0,486.7066,8/7/2012,August,8,3,2012,Campbell,Sales Representative,"Road-650 Red, 48",Value Added Reseller,Sure & Reliable Sporting Goods,Northwest,United States,North America
SO49167,5,1,1466.01,0,1518.7864,8/7/2012,August,8,3,2012,Campbell,Sales Representative,"Road-250 Red, 52",Value Added Reseller,Sure & Reliable Sporting Goods,Northwest,United States,North America
SO49167,6,3,1466.01,0,1518.7864,8/7/2012,August,8,3,2012,Campbell,Sales Representative,"Road-250 Red, 48",Value Added Reseller,Sure & Reliable Sporting Goods,Northwest,United States,North America
SO49167,7,4,469.794,0,486.7066,8/7/2012,August,8,3,2012,Campbell,Sales Representative,"Road-650 Black, 52",Value Added Reseller,Sure & Reliable Sporting Goods,Northwest,United States,North America
SO49167,8,4,469.794,0,486.7066,8/7/2012,August,8,3,2012,Campbell,Sales Representative,"Road-650 Black, 58",Value Added Reseller,Sure & Reliable Sporting Goods,Northwest,United States,North America
SO49167,9,3,600.2625,0,605.6492,8/7/2012,August,8,3,2012,Campbell,Sales Representative,"Road-550-W Yellow, 38",Value Added Reseller,Sure & Reliable Sporting Goods,Northwest,United States,North America
SO49167,10,2,1308.9375,0,1320.6838,8/7/2012,August,8,3,2012,Campbell,Sales Representative,"Road-250 Black, 52",Value Added Reseller,Sure & Reliable Sporting Goods,Northwest,United States,North America
SO49167,11,4,469.794,0,486.7066,8/7/2012,August,8,3,2012,Campbell,Sales Representative,"Road-650 Red, 62",Value Added Reseller,Sure & Reliable Sporting Goods,Northwest,United States,North America
SO49167,12,1,469.794,0,486.7066,8/7/2012,August,8,3,2012,Campbell,Sales Representative,"Road-650 Black, 60",Value Added Reseller,Sure & Reliable Sporting Goods,Northwest,United States,North America
SO49167,13,5,1466.01,0,1518.7864,8/7/2012,August,8,3,2012,Campbell,Sales Representative,"Road-250 Red, 44",Value Added Reseller,Sure & Reliable Sporting Goods,Northwest,United States,North America
SO49521,6,3,1229.4589,0,1105.81,9/4/2012,September,9,3,2012,Saraiva,Sales Representative,"Mountain-200 Black, 38",Warehouse,Metropolitan Bicycle Supply,United Kingdom,United Kingdom,Europe
SO49521,7,2,14.1289,0,9.7136,9/4/2012,September,9,3,2012,Saraiva,Sales Representative,"Half-Finger Gloves, S",Warehouse,Metropolitan Bicycle Supply,United Kingdom,United Kingdom,Europe
SO49521,8,2,196.329,0,145.2835,9/4/2012,September,9,3,2012,Saraiva,Sales Representative,HL Mountain Rear Wheel,Warehouse,Metropolitan Bicycle Supply,United Kingdom,United Kingdom,Europe
SO49521,9,1,209.256,0,185.8193,9/4/2012,September,9,3,2012,Saraiva,Sales Representative,"ML Mountain Frame - Black, 38",Warehouse,Metropolitan Bicycle Supply,United Kingdom,United Kingdom,Europe
SO49521,10,3,647.994,0,598.4354,9/4/2012,September,9,3,2012,Saraiva,Sales Representative,"Mountain-300 Black, 38",Warehouse,Metropolitan Bicycle Supply,United Kingdom,United Kingdom,Europe
SO49521,11,5,36.447,0,26.9708,9/4/2012,September,9,3,2012,Saraiva,Sales Representative,LL Mountain Front Wheel,Warehouse,Metropolitan Bicycle Supply,United Kingdom,United Kingdom,Europe
